question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
(5//1)*5=,"25
Fact:",25,5,math_novar,False,True
(2+2)*4=,"16
Question:",16,4,math_novar,False,True
(3//8)//6=,3//48,0,0,math_novar,False,False
(4+7)-9=,"2
Question: What",2,11,math_novar,False,True
(2+2)//9=,0.44,0,4,math_novar,False,True
(9//4)//3=,2//3=,0,2,math_novar,False,False
(9//2)-3=,3-3=0,1,4,math_novar,False,False
(4//6)+2=,(4+2)//,2,0,math_novar,False,True
(4-9)-5=,"-10
Question",-10,-5,math_novar,False,True
(7+8)-1=,"14
Question:",14,15,math_novar,False,True
(3//6)*7=,"3.5
Fact",0,0,math_novar,False,False
(3-6)//3=,"-1, but (",-1,-3,math_novar,False,True
(6//6)*5=,"5
Fact: (",5,1,math_novar,False,True
(8//3)-2=,"1. So, the",0,2,math_novar,False,False
(8+9)+7=,8+(9+7,24,17,math_novar,False,False
(5//1)//9=,5//9=,0,5,math_novar,False,False
(1//4)*3=,3/4.,0,0,math_novar,False,False
(4*2)+8=,"16
Question:",16,8,math_novar,False,True
(8//9)//1=,8//9,0,0,math_novar,False,False
(7//1)//1=,"7, (7//",7,7,math_novar,False,True
(3+8)*3=,"33
Fact:",33,11,math_novar,False,True
(1-4)*2=,"-6
Question:",-6,-3,math_novar,False,True
(4+9)//9=,"1. So,",1,13,math_novar,False,True
(9*2)*3=,9*(2*3,54,18,math_novar,False,False
(2*6)+2=,"14
Question:",14,12,math_novar,False,True
(6*6)//1=,"36, (6",36,36,math_novar,False,True
(2+8)//2=,"5, (2+",5,10,math_novar,False,True
(9-3)-7=,"-1
Question:",-1,6,math_novar,False,True
(2-6)-8=,"-12
Fact",-12,-4,math_novar,False,True
(9*4)+9=,"45
Question",45,36,math_novar,False,True
(9-4)//4=,1.25,1,5,math_novar,False,True
(3-4)-4=,"-5
Question:",-5,-1,math_novar,False,True
(1*3)*5=,15 and 1,15,3,math_novar,False,True
(1*1)*9=,"9, (2*",9,1,math_novar,False,True
(2//3)-6=,-5 1/,-6,0,math_novar,False,False
(9*7)+6=,"69
Fact:",69,63,math_novar,False,True
(9+8)+4=,9+(8+4,21,17,math_novar,False,False
(4+4)*7=,"56
Question:",56,8,math_novar,False,True
(7//9)+7=,7//9 +,7,0,math_novar,False,True
(8-1)+5=,"12
Question:",12,7,math_novar,False,True
(7//9)//3=,7// (9,0,0,math_novar,False,False
(3*6)-4=,"14
Question:",14,18,math_novar,False,True
(8//9)+2=,2.888,2,0,math_novar,False,True
(5-5)*4=,"0
Question: What",0,0,math_novar,False,True
(5-1)//4=,"1, (5-",1,4,math_novar,False,True
(9*3)*2=,9*(3*,54,27,math_novar,False,False
(8+9)//1=,"17
Fact:",17,17,math_novar,False,True
(5*2)*7=,5*(2*7,70,10,math_novar,False,False
(7+5)-2=,"10
Question:",10,12,math_novar,False,True
(8-2)*6=,"36
Question:",36,6,math_novar,False,True
(4//3)//3=,4//9.,0,1,math_novar,False,False
(2*8)//4=,"4
Fact: (",4,16,math_novar,False,True
(2+4)-2=,"4
Question: What",4,6,math_novar,False,True
(3+5)//5=,"1.6
Fact",1,8,math_novar,False,True
(1*4)//4=,"1, (2*",1,4,math_novar,False,True
(5+3)-1=,"7
Question:",7,8,math_novar,False,True
(5+8)//4=,3.25,3,13,math_novar,False,True
(9*6)+9=,"63
Okay",63,54,math_novar,False,True
(2+4)//9=,6//9=,0,6,math_novar,False,False
(8*4)//2=,"16
Fact:",16,32,math_novar,False,True
(7//8)-6=,-5.87,-6,0,math_novar,False,False
(4//1)*8=,"32
Fact:",32,4,math_novar,False,True
(3*9)-2=,"25
Question:",25,27,math_novar,False,True
(1//1)-8=,"-7
Fact:",-7,1,math_novar,False,True
(5-9)-6=,"-10
Question",-10,-4,math_novar,False,True
(9+2)+1=,"12
Question:",12,11,math_novar,False,True
(3-2)+9=,"10
Question:",10,1,math_novar,False,True
(8+3)//1=,"11
Fact:",11,11,math_novar,False,True
(1//1)*7=,"7, (2//",7,1,math_novar,False,True
(5+5)//2=,"5, (5+",5,10,math_novar,False,True
(1-7)//1=,"0, (1-",-6,-6,math_novar,False,False
(7+1)*4=,"32
Fact:",32,8,math_novar,False,True
(9-4)*1=,"5
Fact: (",5,5,math_novar,False,True
(9-9)//4=,"0, but 9",0,0,math_novar,False,True
(1//1)//2=,"0.5, (",0,1,math_novar,False,True
(9-9)+1=,"1
Fact:",1,0,math_novar,False,True
(6-8)//3=,"-1, but (",-1,-2,math_novar,False,True
(6-6)+3=,"3
Question: What",3,0,math_novar,False,True
(3-9)-8=,"-12
Question",-14,-6,math_novar,False,False
(5//7)+9=,10. So,9,0,math_novar,False,False
(4*1)//3=,"1, (4*",1,4,math_novar,False,True
(1*8)*6=,48 and 1,48,8,math_novar,False,True
(4+9)*7=,"91
Fact:",91,13,math_novar,False,True
(6+3)-6=,"3
Question: What",3,9,math_novar,False,True
(1//3)//7=,1//21,0,0,math_novar,False,False
(2+2)-2=,"2
Fact: (",2,4,math_novar,False,True
(1-2)*4=,"-4
Question:",-4,-1,math_novar,False,True
(9//4)//9=,9//4//,0,2,math_novar,False,False
(9-7)*6=,"12
Question:",12,2,math_novar,False,True
(8-9)-1=,"-2
Fact:",-2,-1,math_novar,False,True
(1*3)+6=,"9
Question: What",9,3,math_novar,False,True
(6+2)-1=,"7
Question: What",7,8,math_novar,False,True
(5+4)+4=,"13
Question:",13,9,math_novar,False,True
(8//7)+4=,1+4=,5,1,math_novar,False,False
(5//7)-9=,"-8. So,",-9,0,math_novar,False,False
(6//1)//2=,"3, 6//",3,6,math_novar,False,True
(4*9)-6=,"30
Question:",30,36,math_novar,False,True
(1//1)//8=,0.12,0,1,math_novar,False,True
(9-6)*2=,"6
Question: What",6,3,math_novar,False,True
(6-8)//4=,-0.5,-1,-2,math_novar,False,False
(8//6)+2=,2+2=,3,1,math_novar,False,False
(3-4)//7=,-1//7=,-1,-1,math_novar,False,True
(8*2)//6=,2.8? No,2,16,math_novar,False,True
(1+9)//7=,1.428,1,10,math_novar,False,True
(6//5)-3=,-2.2,-2,1,math_novar,False,True
(1-9)-2=,(1-9-,-10,-8,math_novar,False,False
(8*1)*2=,"16
Fact:",16,8,math_novar,False,True
(3+9)-5=,"7
Question: What",7,12,math_novar,False,True
(9//8)-3=,-2.12,-2,1,math_novar,False,True
(1+6)+5=,"12
Question:",12,7,math_novar,False,True
(3//1)+9=,"12, (3",12,3,math_novar,False,True
(9//9)//9=,1//9=,0,1,math_novar,False,False
(9-4)+7=,9 + (7,12,5,math_novar,False,False
(2+8)-3=,"7
Question: What",7,10,math_novar,False,True
(7//6)*9=,10.5,9,1,math_novar,False,False
(6-2)//1=,"4, (6-",4,4,math_novar,False,True
(7+9)*7=,"112
Fact",112,16,math_novar,False,True
(6+5)+7=,6+(5+7,18,11,math_novar,False,False
(7-4)*9=,"27
Fact:",27,3,math_novar,False,True
(7-6)+6=,"7
Question: What",7,1,math_novar,False,True
(1-2)//6=,-1/6,-1,-1,math_novar,False,True
(7+9)*3=,"48
Fact",48,16,math_novar,False,True
(3//3)//2=,1//2=0,0,1,math_novar,False,True
(2+7)-3=,"6
Question: What",6,9,math_novar,False,True
(6+2)*8=,"64
Fact:",64,8,math_novar,False,True
(1+1)*4=,"8
Question: What",8,2,math_novar,False,True
(4*5)-9=,"11
Question:",11,20,math_novar,False,True
(7//4)+2=,1+2=,3,1,math_novar,False,False
(7+8)*1=,"15
Fact:",15,15,math_novar,False,True
(9//7)//7=,"1. So,",0,1,math_novar,False,False
(7*2)*5=,7*(2*5,70,14,math_novar,False,False
(3+5)+1=,3+(5+1,9,8,math_novar,False,False
(7*4)-3=,25. What is,25,28,math_novar,False,True
(9+8)//8=,2.375,2,17,math_novar,False,True
(6-5)+1=,"2
Question: What",2,1,math_novar,False,True
(1*1)*3=,"3, (2*",3,1,math_novar,False,True
(5//2)-9=,"-7
Fact:",-7,2,math_novar,False,True
(8//3)-7=,"-5
Fact:",-5,2,math_novar,False,True
(1*8)+2=,"10, (2",10,8,math_novar,False,True
(7-8)*2=,"-2
Fact:",-2,-1,math_novar,False,True
(6-4)+1=,"3
Question: What",3,2,math_novar,False,True
(9-4)+2=,"7
Question: What",7,5,math_novar,False,True
(6*8)*6=,6*(8*,288,48,math_novar,False,False
(1-7)//6=,"-1. So,",-1,-6,math_novar,False,True
(2-8)//3=,"-2
Fact:",-2,-6,math_novar,False,True
(2//2)-8=,"-7
Okay,",-7,1,math_novar,False,True
(4+2)//5=,"1.2, but",1,6,math_novar,False,True
(8*3)*5=,8*(3*5,120,24,math_novar,False,False
(1//1)//3=,0.33,0,1,math_novar,False,True
(5-1)//1=,"4, (5-",4,4,math_novar,False,True
(1+1)*2=,"4
Question: What",4,2,math_novar,False,True
(7-4)-6=,"-3
Fact:",-3,3,math_novar,False,True
(1*7)*5=,35 and 1,35,7,math_novar,False,True
(7*5)+4=,"39
Fact:",39,35,math_novar,False,True
(8*4)-4=,"28
Question:",28,32,math_novar,False,True
(6-9)//7=,-3//7=,-1,-3,math_novar,False,False
(6//8)*3=,2.25,0,0,math_novar,False,False
(2//3)//3=,2//9. Is,0,0,math_novar,False,False
(6+1)+1=,"8
Question:",8,7,math_novar,False,True
(1*7)*2=,"14
Fact:",14,7,math_novar,False,True
(3//4)//9=,3// (4,0,0,math_novar,False,False
(7//1)//3=,"2, (7",2,7,math_novar,False,True
(7//1)*3=,"21
Fact:",21,7,math_novar,False,True
(5-1)+2=,"6
Question: What",6,4,math_novar,False,True
(5*5)+7=,"32
Question:",32,25,math_novar,False,True
(8+2)+4=,8+(2+4,14,10,math_novar,False,False
(7*5)+5=,"40
Fact:",40,35,math_novar,False,True
(5-6)//1=,"-1, but (",-1,-1,math_novar,False,True
(7-3)+6=,"10
Question:",10,4,math_novar,False,True
(4//5)-5=,-4.2,-5,0,math_novar,False,False
(1-3)*4=,"-8
Question:",-8,-2,math_novar,False,True
(7+3)//2=,"5, (7+",5,10,math_novar,False,True
(8//5)//1=,"1.6,",1,1,math_novar,False,True
(1//4)*1=,0.25,0,0,math_novar,False,True
(3//9)//2=,(3//2)//,0,0,math_novar,False,False
(9+7)-1=,"15
Question",15,16,math_novar,False,True
(6-6)//2=,"0, but 6",0,0,math_novar,False,True
(6+6)-6=,"6
Fact: (",6,12,math_novar,False,True
(7-1)*6=,"36
Question:",36,6,math_novar,False,True
(3//3)+3=,"2
Fact:",4,1,math_novar,False,False
(5+9)+1=,5+(9+1,15,14,math_novar,False,False
(7-9)-5=,"-7
Question:",-7,-2,math_novar,False,True
(3*5)*9=,3*(5*9,135,15,math_novar,False,False
(4-4)//4=,"0
Fact:",0,0,math_novar,False,True
(8*4)+6=,"38
Question:",38,32,math_novar,False,True
(6-7)//9=,-1//9=,-1,-1,math_novar,False,True
(3-8)+6=,"1
Claim:",1,-5,math_novar,False,True
(1+1)*8=,"16
Question:",16,2,math_novar,False,True
(8+8)*4=,"64
Fact",64,16,math_novar,False,True
(5+7)+9=,5+(7+9,21,12,math_novar,False,False
(5+8)+2=,5+(8+2,15,13,math_novar,False,False
(2-5)//1=,"-3, (2",-3,-3,math_novar,False,True
(4//2)-4=,"-2
Okay,",-2,2,math_novar,False,True
(1//9)+7=,7.11,7,0,math_novar,False,True
(3+7)+1=,3+(7+1,11,10,math_novar,False,False
(2-1)*4=,"4, (3-",4,1,math_novar,False,True
(1//8)//6=,1//48.,0,0,math_novar,False,False
(8//8)+6=,"7
Fact: (",7,1,math_novar,False,True
(7//9)*4=,3.11,0,0,math_novar,False,False
(6*8)//7=,6.857,6,48,math_novar,False,True
(1//5)*8=,"1.6
Fact",0,0,math_novar,False,False
(6*9)*6=,6* (9,324,54,math_novar,False,False
(8//9)-3=,(8-3)//,-3,0,math_novar,False,True
(3-7)//8=,-0.5,-1,-4,math_novar,False,False
(1+9)*4=,"40
Question:",40,10,math_novar,False,True
(9//2)+9=,13.5,13,4,math_novar,False,True
(4-6)*8=,"-16
Fact",-16,-2,math_novar,False,True
(9-6)*8=,"24
Fact:",24,3,math_novar,False,True
(1+3)*6=,"24
Fact:",24,4,math_novar,False,True
(6*5)+7=,"37
Question:",37,30,math_novar,False,True
(9-5)*9=,"36
Question:",36,4,math_novar,False,True
(2+6)*1=,"8
Fact: (",8,8,math_novar,False,True
(2//3)//4=,2//12,0,0,math_novar,False,False
(3-9)*9=,"-54
Fact",-54,-6,math_novar,False,True
(4//4)+8=,1+8=,9,1,math_novar,False,False
(6*2)-7=,"5
Question: What",5,12,math_novar,False,True
(7-5)-6=,"-4
Fact:",-4,2,math_novar,False,True
(4+4)*3=,"24
Fact:",24,8,math_novar,False,True
(2//5)+2=,2/5 +,2,0,math_novar,False,True
(3*5)//1=,15//1=,15,15,math_novar,False,True
(6+5)//9=,1.222,1,11,math_novar,False,True
(5-5)//4=,"0, but 5",0,0,math_novar,False,True
(2*2)*7=,28 and 2,28,4,math_novar,False,True
(1//1)+1=,"2
Fact: (",2,1,math_novar,False,True
(5-6)-4=,"-5
Question:",-5,-1,math_novar,False,True
(9//5)*6=,10.8,6,1,math_novar,False,False
(3//2)-1=,"0.5
Fact",0,1,math_novar,False,True
(2//9)*5=,10/9,0,0,math_novar,False,True
(9*5)*7=,9*(5*7,315,45,math_novar,False,False
(2-3)+7=,6. What is the,6,-1,math_novar,False,True
(4+8)//1=,"12, (4",12,12,math_novar,False,True
(5*3)+8=,"23
Question:",23,15,math_novar,False,True
(2*4)-3=,"5
Question: What",5,8,math_novar,False,True
(6*2)//5=,"2.4, but",2,12,math_novar,False,True
(4-7)*8=,"-24
Fact",-24,-3,math_novar,False,True
(5*1)//9=,"0. So,",0,5,math_novar,False,True
(4//7)+3=,(4+3)//,3,0,math_novar,False,True
(6+3)+2=,6+(3+2,11,9,math_novar,False,False
(2//9)*7=,1.555,0,0,math_novar,False,False
(9//6)//6=,"1. So,",0,1,math_novar,False,False
(1+5)+8=,1+ (5+,14,6,math_novar,False,False
(6+7)-3=,"10
Question:",10,13,math_novar,False,True
(9+6)*7=,"105
Fact",105,15,math_novar,False,True
(2-5)-4=,"-7
Fact:",-7,-3,math_novar,False,True
(4//5)-1=,-1/5,-1,0,math_novar,False,True
(4*9)*1=,"36
Fact",36,36,math_novar,False,True
(5*7)+5=,"40
Fact:",40,35,math_novar,False,True
(7//9)*8=,6.22,0,0,math_novar,False,False
(7+5)//8=,"1.5
Fact",1,12,math_novar,False,True
(7*5)-4=,"31
Question:",31,35,math_novar,False,True
(9+2)*2=,"22
Fact:",22,11,math_novar,False,True
(3//8)//7=,3// (8,0,0,math_novar,False,False
(6-2)-8=,"-4
Fact:",-4,4,math_novar,False,True
(9//6)+8=,1+8=,9,1,math_novar,False,False
(8+9)-5=,"12
Question:",12,17,math_novar,False,True
(5//6)-3=,-2.66,-3,0,math_novar,False,False
(4//9)-9=,-8.77,-9,0,math_novar,False,False
(2*5)-1=,"9
Question: What",9,10,math_novar,False,True
(6*4)//7=,3.42,3,24,math_novar,False,True
(8*6)+9=,"57
Question:",57,48,math_novar,False,True
(9-6)-1=,"2
Question: What",2,3,math_novar,False,True
(8//6)-8=,"-6. So,",-7,1,math_novar,False,False
(5*5)*5=,"5^3
Fact",125,25,math_novar,False,False
(1//8)-3=,-2.87,-3,0,math_novar,False,False
(9//1)*7=,"63
Fact:",63,9,math_novar,False,True
(6-3)//3=,"1, (6-",1,3,math_novar,False,True
(7*1)-1=,"6, (7*",6,7,math_novar,False,True
(4*8)*9=,4*(8*,288,32,math_novar,False,False
(3*6)*7=,3*(6*7,126,18,math_novar,False,False
(3-4)-6=,"-7
Fact:",-7,-1,math_novar,False,True
(5-4)+3=,"4
Claim:",4,1,math_novar,False,True
(2-2)//8=,"0, but 2",0,0,math_novar,False,True
(1//1)*3=,"3, (2//",3,1,math_novar,False,True
(1-8)//3=,-2.33,-3,-7,math_novar,False,False
(2*7)+6=,"20
Question:",20,14,math_novar,False,True
(5-1)+4=,"8
Question: What",8,4,math_novar,False,True
(4*4)*8=,128,128,16,math_novar,True,True
(1//4)*8=,"2
Okay, so",0,0,math_novar,False,False
(4+4)//9=,8//9=,0,8,math_novar,False,False
(8//9)-9=,"-8. So,",-9,0,math_novar,False,False
(2-5)-2=,"-5
Question:",-5,-3,math_novar,False,True
(3+6)+5=,3+(6+5,14,9,math_novar,False,False
(9-5)*6=,24. 9,24,4,math_novar,False,True
(6//4)-2=,(6-2)//,-1,1,math_novar,False,False
(2-7)-7=,"-10
Fact",-12,-5,math_novar,False,False
(7//1)*8=,"56
Fact:",56,7,math_novar,False,True
(1*6)-5=,"1
Fact: (",1,6,math_novar,False,True
(4-3)*9=,"9
Fact:",9,1,math_novar,False,True
(9-5)+6=,"10
Question:",10,4,math_novar,False,True
(9+5)-4=,"10
Question:",10,14,math_novar,False,True
(5+5)-6=,"4
Question: What",4,10,math_novar,False,True
(2-2)*8=,"0
Question: What",0,0,math_novar,False,True
(2*2)*9=,"36
Fact",36,4,math_novar,False,True
(7//5)+8=,1+8=,9,1,math_novar,False,False
(2//8)//4=,2// (8,0,0,math_novar,False,False
(7//6)*3=,"3.5
Fact",3,1,math_novar,False,True
(5-7)-5=,"-7
Question:",-7,-2,math_novar,False,True
(1//2)//7=,"1//14,",0,0,math_novar,False,False
(2+4)-6=,"0
Question: What",0,6,math_novar,False,True
(7-8)+7=,"6
Question: What",6,-1,math_novar,False,True
(1-1)*7=,"0, (2-",0,0,math_novar,False,True
(6+6)*4=,"48
Question:",48,12,math_novar,False,True
(5*1)-4=,"1
Question: What",1,5,math_novar,False,True
(2+8)//1=,10//1=,10,10,math_novar,False,True
(4*8)-6=,"26
Question:",26,32,math_novar,False,True
(5+5)//4=,"2.5
Fact",2,10,math_novar,False,True
(5+3)-6=,2. What is the,2,8,math_novar,False,True
(8//9)//9=,8//81,0,0,math_novar,False,False
(8*9)+8=,"80
Fact:",80,72,math_novar,False,True
(8-1)+8=,"15
Question:",15,7,math_novar,False,True
(6*8)-2=,"46
Question:",46,48,math_novar,False,True
(3+2)-2=,"3
Claim: (",3,5,math_novar,False,True
(1//8)-9=,-8.87,-9,0,math_novar,False,False
(6//5)*5=,"5, but (6",5,1,math_novar,False,True
(2+2)*5=,"20
Question:",20,4,math_novar,False,True
(3-4)*1=,"-1
Fact:",-1,-1,math_novar,False,True
(9-4)*2=,"10
Question:",10,5,math_novar,False,True
(9+1)+7=,17 and 9,17,10,math_novar,False,True
(5//9)//5=,1. What is,0,0,math_novar,False,False
(1+7)-6=,2.  What is,2,8,math_novar,False,True
(3//8)//2=,3//16,0,0,math_novar,False,False
(2//2)+9=,"10
Fact",10,1,math_novar,False,True
(6-9)-1=,"-4
Okay,",-4,-3,math_novar,False,True
(5-9)+4=,0. What is the,0,-4,math_novar,False,True
(9-4)//5=,"1
Fact: (",1,5,math_novar,False,True
(6-5)//5=,"0.2
Fact",0,1,math_novar,False,True
(2//1)*7=,"14
Fact:",14,2,math_novar,False,True
(9-1)+8=,"16
Question:",16,8,math_novar,False,True
(8//7)-9=,"-8. So,",-8,1,math_novar,False,True
(2*8)-6=,"10
Question:",10,16,math_novar,False,True
(6-5)+5=,"6
Question: What",6,1,math_novar,False,True
(4-2)//9=,2//9=,0,2,math_novar,False,False
(2*8)+1=,"17
Question:",17,16,math_novar,False,True
(2//7)-5=,-4.57,-5,0,math_novar,False,False
(6//6)-9=,"-8
Fact:",-8,1,math_novar,False,True
(3-1)+7=,"9
Question: What",9,2,math_novar,False,True
(4-5)//8=,-1//8=,-1,-1,math_novar,False,True
(3-6)*4=,"-12
Question",-12,-3,math_novar,False,True
(7//8)//9=,7// (8//,0,0,math_novar,False,False
(6+7)+9=,6+(7+9,22,13,math_novar,False,False
(7-4)+3=,"6
Question: What",6,3,math_novar,False,True
(7*1)-4=,"3
Fact: (",3,7,math_novar,False,True
(2*3)*7=,42 and 2,42,6,math_novar,False,True
(9+5)-7=,9+(5-,7,14,math_novar,False,False
(5+4)*3=,"27
Fact:",27,9,math_novar,False,True
(7+8)+7=,"22
Question:",22,15,math_novar,False,True
(3+2)*8=,"40
Question:",40,5,math_novar,False,True
(5-4)//9=,(1)//9=,0,1,math_novar,False,False
(3*6)//1=,18//1=,18,18,math_novar,False,True
(2*8)*6=,2*(8*6,96,16,math_novar,False,False
(8*9)//6=,"12
Fact:",12,72,math_novar,False,True
(6-5)//1=,"1, (6-",1,1,math_novar,False,True
(3-5)//9=,-2//9=,-1,-2,math_novar,False,False
(5*7)-1=,"34
Fact:",34,35,math_novar,False,True
(9-2)+3=,9 + (3,10,7,math_novar,False,False
(5//1)*2=,"10
Fact:",10,5,math_novar,False,True
(2-4)-8=,"-10
Fact",-10,-2,math_novar,False,True
(1-2)+1=,"0
Fact: (",0,-1,math_novar,False,True
(5*5)//5=,"5
Fact: (",5,25,math_novar,False,True
(9*1)-7=,"2
Question: What",2,9,math_novar,False,True
(5-6)+9=,"8
Question:",8,-1,math_novar,False,True
(1-1)-4=,"-4
Fact:",-4,0,math_novar,False,True
(1-1)//9=,"0, (2-",0,0,math_novar,False,True
(2+7)//5=,"1. So, the",1,9,math_novar,False,True
(1-7)*6=,"-36
Fact",-36,-6,math_novar,False,True
(9*1)+5=,"14
Question:",14,9,math_novar,False,True
(7//1)+8=,"15, (7",15,7,math_novar,False,True
(6//5)+4=,1+4=,5,1,math_novar,False,False
(1//2)//4=,"1//8, but",0,0,math_novar,False,False
(8//5)*7=,11.2,7,1,math_novar,False,False
(9*6)+1=,"55
Fact:",55,54,math_novar,False,True
(6+1)-2=,"5
Question: What",5,7,math_novar,False,True
(8//2)//8=,8//2//,0,4,math_novar,False,False
(9-1)//4=,"2, (9-",2,8,math_novar,False,True
(6+8)*5=,14*5,70,14,math_novar,False,False
(3-5)*8=,"-16
Question",-16,-2,math_novar,False,True
(5-3)+6=,"8
Question: What",8,2,math_novar,False,True
(4//7)*7=,"4, but (4",0,0,math_novar,False,False
(2-3)-3=,"-4
Question:",-4,-1,math_novar,False,True
(8+9)-4=,"13
Question:",13,17,math_novar,False,True
(9+2)*9=,"99
Fact",99,11,math_novar,False,True
(4+1)-6=,"-1
Fact:",-1,5,math_novar,False,True
(3*2)*3=,3*(2*,18,6,math_novar,False,False
(4-1)-6=,"-3
Fact:",-3,3,math_novar,False,True
(9*3)//4=,"6.75,",6,27,math_novar,False,True
(3*3)//6=,"1.5, but",1,9,math_novar,False,True
(3*7)+7=,"28
Question:",28,21,math_novar,False,True
(3+5)-8=,"0
Question: What",0,8,math_novar,False,True
(3*4)*5=,3*(4*5,60,12,math_novar,False,False
(2//6)*2=,0.66,0,0,math_novar,False,True
(4-1)-9=,"-6
Question:",-6,3,math_novar,False,True
(8+2)-1=,"9
Question: What",9,10,math_novar,False,True
(8+2)-8=,"2
Fact: (",2,10,math_novar,False,True
(9-7)//2=,"1
Fact: (",1,2,math_novar,False,True
(8*3)+4=,"28
Question:",28,24,math_novar,False,True
(6-9)//6=,-0.5,-1,-3,math_novar,False,False
(8+3)//6=,1.833,1,11,math_novar,False,True
(1*4)+9=,"13, (2",13,4,math_novar,False,True
(8//6)//4=,(8//4)//,0,1,math_novar,False,False
(8+2)+7=,8+(2+7,17,10,math_novar,False,False
(8*6)*9=,8*(6*,432,48,math_novar,False,False
(7//3)//6=,2//6=,0,2,math_novar,False,False
(1//3)+5=,5.333,5,0,math_novar,False,True
(1+8)-3=,6.  What is,6,9,math_novar,False,True
(7+9)*8=,16*8=,128,16,math_novar,False,False
(6+5)*4=,"44
Fact:",44,11,math_novar,False,True
(5-6)-8=,"-9
Question:",-9,-1,math_novar,False,True
(6-2)//8=,0.5,0,4,math_novar,False,True
(3-1)*4=,"8
Question: What",8,2,math_novar,False,True
(4//5)//3=,4// (5,0,0,math_novar,False,False
(2-6)+1=,"-3
Question:",-3,-4,math_novar,False,True
(4+4)//2=,"4, (4+",4,8,math_novar,False,True
(2-8)-9=,"-15
Question",-15,-6,math_novar,False,True
(4*7)-5=,"23
Question:",23,28,math_novar,False,True
(7+6)//1=,"13, (7",13,13,math_novar,False,True
(6*3)+7=,"25
Question:",25,18,math_novar,False,True
(7*2)//7=,"2, (7*",2,14,math_novar,False,True
(7-3)*8=,"32
Question:",32,4,math_novar,False,True
(7+3)-2=,"8
Question: What",8,10,math_novar,False,True
(1*4)//2=,"2, (2*",2,4,math_novar,False,True
(6//8)+1=,1.75,1,0,math_novar,False,True
(8//9)//8=,8//9//,0,0,math_novar,False,False
(7-1)+5=,"11
Question:",11,6,math_novar,False,True
(5+8)*9=,"117
Question",117,13,math_novar,False,True
(6+2)-8=,(6+2)-,0,8,math_novar,False,False
(8-5)*3=,"9
Fact:",9,3,math_novar,False,True
(6*8)-8=,"32
Question",40,48,math_novar,False,False
(6-4)*6=,"12
Question:",12,2,math_novar,False,True
(8-6)+7=,"9
Question: What",9,2,math_novar,False,True
(2//8)+2=,2.25,2,0,math_novar,False,True
(3+4)-2=,"5
Question: What",5,7,math_novar,False,True
(3//8)*2=,3/4,0,0,math_novar,False,False
(5//2)//6=,5// (2,0,2,math_novar,False,False
(9*4)*4=,144,144,36,math_novar,True,True
(6-1)*7=,"35
Question:",35,5,math_novar,False,True
(1*4)//3=,"1, (1*",1,4,math_novar,False,True
(2*3)+6=,"12
Question:",12,6,math_novar,False,True
(1//5)*4=,0.8,0,0,math_novar,False,True
(3*1)*4=,12 and 3,12,3,math_novar,False,True
(6//2)//9=,6// (2,0,3,math_novar,False,False
(8//5)+3=,1+3=,4,1,math_novar,False,False
(8*4)*8=,8*(4*,256,32,math_novar,False,False
(2+2)//7=,0.57,0,4,math_novar,False,True
(4-8)+6=,"2
Question:",2,-4,math_novar,False,True
(6+6)-1=,"11
Question:",11,12,math_novar,False,True
(1//6)*5=,0.833,0,0,math_novar,False,True
(7+3)//9=,1.111,1,10,math_novar,False,True
(7-2)*8=,"40
Question:",40,5,math_novar,False,True
(3+1)-9=,"-5
Okay,",-5,4,math_novar,False,True
(9//4)-7=,-5.25,-5,2,math_novar,False,True
(8-3)+8=,"13
Question:",13,5,math_novar,False,True
(8-6)//6=,2//6=,0,2,math_novar,False,False
(7+1)+2=,"10
Question:",10,8,math_novar,False,True
(4//6)-6=,"-5
Fact:",-6,0,math_novar,False,False
(1//3)-2=,-5/3,-2,0,math_novar,False,False
(5-2)//1=,"3, (5-",3,3,math_novar,False,True
(4//2)-5=,"-3
Fact:",-3,2,math_novar,False,True
(4//9)*7=,3.11,0,0,math_novar,False,False
(5*3)-5=,"10
Question:",10,15,math_novar,False,True
(5-5)+6=,"6
Question: What",6,0,math_novar,False,True
(2+5)//9=,"1, (2+",0,7,math_novar,False,False
(1-4)-4=,"-7
Fact:",-7,-3,math_novar,False,True
(2+5)+5=,"12
Question:",12,7,math_novar,False,True
(6*9)//5=,"10.8,",10,54,math_novar,False,True
(4*1)-4=,"0, (4*",0,4,math_novar,False,True
(2+9)*9=,"99
Fact",99,11,math_novar,False,True
(1//6)*4=,0.66,0,0,math_novar,False,True
(5+5)*1=,"10
Fact:",10,10,math_novar,False,True
(4*5)-1=,"19
Question:",19,20,math_novar,False,True
(1+9)+1=,1+ (9+,11,10,math_novar,False,False
(9-5)//4=,"1, (9-",1,4,math_novar,False,True
(1//7)//6=,1//42.,0,0,math_novar,False,False
(3//6)+5=,"5.5
Fact",5,0,math_novar,False,True
(7-3)*4=,"16
Question:",16,4,math_novar,False,True
