question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
(9*5)+2=,47,47,45,math_novar,True,True
(7*9)+6=,69,69,63,math_novar,True,True
(4+3)+5=,12,12,7,math_novar,True,True
(2*1)-6=,-4,-4,2,math_novar,True,True
(6//2)-1=,2,2,3,math_novar,True,True
(1-2)*9=,-9,-9,-1,math_novar,True,True
(7+7)//3=,4,4,14,math_novar,True,True
(4*6)//1=,24,24,24,math_novar,True,True
(8//4)+6=,8,8,2,math_novar,True,True
(9-8)+7=,8,8,1,math_novar,True,True
(1//6)//3=,1,0,0,math_novar,False,False
(8+1)*2=,18,18,9,math_novar,True,True
(3*9)+3=,30,30,27,math_novar,True,True
(3+8)//3=,3,3,11,math_novar,True,True
(8//1)-6=,2,2,8,math_novar,True,True
(1+1)-7=,-5,-5,2,math_novar,True,True
(9//4)+3=,3,5,2,math_novar,False,False
(9*8)+1=,73,73,72,math_novar,True,True
(3+5)//4=,2,2,8,math_novar,True,True
(6*6)*6=,216,216,36,math_novar,True,True
(6-6)*4=,0,0,0,math_novar,True,True
(7-6)//9=,1,0,1,math_novar,False,False
(4*5)//6=,3,3,20,math_novar,True,True
(8-1)-4=,3,3,7,math_novar,True,True
(3-9)-6=,-12,-12,-6,math_novar,True,True
(4*5)*7=,140,140,20,math_novar,True,True
(3*2)//7=,0,0,6,math_novar,True,True
(7*3)*7=,147,147,21,math_novar,True,True
(2+5)+8=,15,15,7,math_novar,True,True
(6*6)-1=,35,35,36,math_novar,True,True
(7-3)-8=,-4,-4,4,math_novar,True,True
(6+7)-4=,9,9,13,math_novar,True,True
(2-4)//6=,-0.33,-1,-2,math_novar,False,False
(3*8)//7=,3,3,24,math_novar,True,True
(4-2)*9=,18,18,2,math_novar,True,True
(4-4)+6=,6,6,0,math_novar,True,True
(5+3)-8=,0,0,8,math_novar,True,True
(5//2)*1=,2,2,2,math_novar,True,True
(4+9)//4=,3,3,13,math_novar,True,True
(3*4)//2=,6,6,12,math_novar,True,True
(9-6)-4=,1,-1,3,math_novar,False,False
(1+9)+2=,12,12,10,math_novar,True,True
(5//4)//6=,0,0,1,math_novar,True,True
(8-2)+2=,8,8,6,math_novar,True,True
(3-4)*8=,0,-8,-1,math_novar,False,False
(4//3)-2=,-2,-1,1,math_novar,False,False
(3*8)-6=,18,18,24,math_novar,True,True
(7-4)+1=,4,4,3,math_novar,True,True
(6*4)//5=,4,4,24,math_novar,True,True
(5-1)*8=,32,32,4,math_novar,True,True
(2+6)-5=,3,3,8,math_novar,True,True
(4//9)+5=,5.56,5,0,math_novar,False,True
(8*2)-4=,12,12,16,math_novar,True,True
(7*9)-3=,54,60,63,math_novar,False,False
(8+8)//3=,5,5,16,math_novar,True,True
(9+4)-5=,8,8,13,math_novar,True,True
(7+1)//5=,1.5,1,8,math_novar,False,True
(1-7)*5=,30,-30,-6,math_novar,False,False
(7//9)-5=,-5,-5,0,math_novar,True,True
(6//3)-7=,-5,-5,2,math_novar,True,True
(5+6)//4=,3,2,11,math_novar,False,False
(5//1)-5=,0,0,5,math_novar,True,True
(6-9)+8=,5,5,-3,math_novar,True,True
(6//7)//6=,0,0,0,math_novar,True,True
(4*9)*9=,324,324,36,math_novar,True,True
(5*4)//1=,20,20,20,math_novar,True,True
(2-7)+7=,2,2,-5,math_novar,True,True
(8-1)-9=,0,-2,7,math_novar,False,False
(8+8)+1=,17,17,16,math_novar,True,True
(2*4)//5=,1,1,8,math_novar,True,True
(5//8)//6=,0,0,0,math_novar,True,True
(7//7)//4=,1,0,1,math_novar,False,False
(5-4)*1=,1,1,1,math_novar,True,True
(8//7)*7=,7,7,1,math_novar,True,True
(7*7)+3=,52,52,49,math_novar,True,True
(4//9)//2=,2/9,0,0,math_novar,False,False
(9-2)//6=,1,1,7,math_novar,True,True
(5*1)+1=,6,6,5,math_novar,True,True
(4*5)+5=,25,25,20,math_novar,True,True
(8+1)//4=,2,2,9,math_novar,True,True
(7*2)+8=,22,22,14,math_novar,True,True
(7//4)//7=,1,0,1,math_novar,False,False
(9//9)//1=,1,1,1,math_novar,True,True
(1+5)+6=,12,12,6,math_novar,True,True
(8-2)+7=,13,13,6,math_novar,True,True
(1-9)+4=,-4,-4,-8,math_novar,True,True
(6-6)-2=,0,-2,0,math_novar,False,False
(9//3)*5=,15,15,3,math_novar,True,True
(9//6)//2=,0,0,1,math_novar,True,True
(8*6)*3=,144,144,48,math_novar,True,True
(3-2)+8=,9,9,1,math_novar,True,True
(9//6)//8=,1,0,1,math_novar,False,False
(6-9)+9=,6,6,-3,math_novar,True,True
(8-2)//8=,0.75,0,6,math_novar,False,True
(8//3)*1=,2,2,2,math_novar,True,True
(1//3)*7=,2,0,0,math_novar,False,False
(4*3)//2=,6,6,12,math_novar,True,True
(7*9)-7=,56,56,63,math_novar,True,True
(3//2)-5=,-1,-4,1,math_novar,False,False
(7//8)//8=,7,0,0,math_novar,False,False
(5*8)-8=,32,32,40,math_novar,True,True
(8*5)//9=,4,4,40,math_novar,True,True
(9*2)-6=,12,12,18,math_novar,True,True
(2*6)*2=,24,24,12,math_novar,True,True
(8*9)*7=,504,504,72,math_novar,True,True
(1+8)+9=,18,18,9,math_novar,True,True
(8-2)-2=,4,4,6,math_novar,True,True
(2*7)*5=,70,70,14,math_novar,True,True
(8+5)*2=,26,26,13,math_novar,True,True
(2-3)+6=,5,5,-1,math_novar,True,True
(9*5)+8=,53,53,45,math_novar,True,True
(1-2)+8=,7,7,-1,math_novar,True,True
(6*5)+6=,36,36,30,math_novar,True,True
(5+7)-5=,7,7,12,math_novar,True,True
(1+7)*9=,72,72,8,math_novar,True,True
(6-4)*5=,10,10,2,math_novar,True,True
(3-6)//7=,0,-1,-3,math_novar,False,False
(6*4)-9=,15,15,24,math_novar,True,True
(4-8)-6=,-10,-10,-4,math_novar,True,True
(4//8)*8=,4,0,0,math_novar,False,False
(8+1)+2=,11,11,9,math_novar,True,True
(5*7)//4=,8,8,35,math_novar,True,True
(4*5)+7=,27,27,20,math_novar,True,True
(8*4)+4=,36,36,32,math_novar,True,True
(1//2)*3=,1.5,0,0,math_novar,False,False
(6+3)//3=,3,3,9,math_novar,True,True
(5//9)//1=,5,0,0,math_novar,False,False
(8*2)-7=,9,9,16,math_novar,True,True
(5-1)*1=,4,4,4,math_novar,True,True
(9+6)*1=,15,15,15,math_novar,True,True
(5*4)-8=,12,12,20,math_novar,True,True
(8//4)*5=,10,10,2,math_novar,True,True
(7-9)//5=,0,-1,-2,math_novar,False,False
(2+6)+6=,14,14,8,math_novar,True,True
(8+2)//8=,1,1,10,math_novar,True,True
(2+7)+9=,18,18,9,math_novar,True,True
(7+2)*1=,9,9,9,math_novar,True,True
(7//5)-1=,0,0,1,math_novar,True,True
(8//7)-2=,0,-1,1,math_novar,False,False
(9//1)+4=,13,13,9,math_novar,True,True
(7+8)//1=,15,15,15,math_novar,True,True
(7//4)+1=,2,2,1,math_novar,True,True
(1*7)+3=,10,10,7,math_novar,True,True
(2-2)-1=,-1,-1,0,math_novar,True,True
(5-5)*6=,0,0,0,math_novar,True,True
(6-3)-8=,-5,-5,3,math_novar,True,True
(9+4)*2=,26,26,13,math_novar,True,True
(1//4)+5=,5.25,5,0,math_novar,False,True
(6//6)+3=,4,4,1,math_novar,True,True
(2//9)//9=,2/81,0,0,math_novar,False,False
(5+6)-3=,8,8,11,math_novar,True,True
(6-7)+4=,3,3,-1,math_novar,True,True
(8-8)*6=,0,0,0,math_novar,True,True
(7//4)*5=,8,5,1,math_novar,False,False
(2//7)-1=,-1,-1,0,math_novar,True,True
(9-7)+1=,3,3,2,math_novar,True,True
(9+9)+9=,27,27,18,math_novar,True,True
(7-7)-8=,-8,-8,0,math_novar,True,True
(4+1)*2=,10,10,5,math_novar,True,True
(3//1)*5=,15,15,3,math_novar,True,True
(1//8)+4=,4.12,4,0,math_novar,False,True
(2//9)//7=,0,0,0,math_novar,True,True
(5+1)-5=,1,1,6,math_novar,True,True
(6*8)+6=,54,54,48,math_novar,True,True
(3//7)-4=,-3,-4,0,math_novar,False,False
(2+1)+6=,9,9,3,math_novar,True,True
(7+2)+2=,11,11,9,math_novar,True,True
(1-6)+4=,1,-1,-5,math_novar,False,False
(7//5)+4=,1,5,1,math_novar,False,False
(3*7)-4=,17,17,21,math_novar,True,True
(3+2)//6=,0,0,5,math_novar,True,True
(4+9)*1=,13,13,13,math_novar,True,True
(2-9)+8=,1,1,-7,math_novar,True,True
(1-9)-4=,-6,-12,-8,math_novar,False,False
(5+6)-6=,5,5,11,math_novar,True,True
(3*2)*1=,6,6,6,math_novar,True,True
(2*5)//7=,1,1,10,math_novar,True,True
(2-7)*5=,-25,-25,-5,math_novar,True,True
(4-3)*7=,7,7,1,math_novar,True,True
(6*6)*2=,72,72,36,math_novar,True,True
(1+7)+4=,12,12,8,math_novar,True,True
(2-1)*6=,6,6,1,math_novar,True,True
(9-5)*4=,16,16,4,math_novar,True,True
(2//4)+3=,1,3,0,math_novar,False,False
(6*3)*7=,126,126,18,math_novar,True,True
(9*4)*6=,216,216,36,math_novar,True,True
(8*1)+7=,15,15,8,math_novar,True,True
(7-8)*6=,0,-6,-1,math_novar,False,False
(8//1)*3=,24,24,8,math_novar,True,True
(6*2)-1=,11,11,12,math_novar,True,True
(3+8)//8=,1,1,11,math_novar,True,True
(4+3)//3=,2,2,7,math_novar,True,True
(1-1)*5=,0,0,0,math_novar,True,True
(1//9)+5=,5,5,0,math_novar,True,True
(4//2)//6=,1,0,2,math_novar,False,False
(1-4)+2=,3,-1,-3,math_novar,False,False
(2+2)+8=,12,12,4,math_novar,True,True
(7//5)//4=,1,0,1,math_novar,False,False
(8-9)-2=,-3,-3,-1,math_novar,True,True
(9//1)-8=,1,1,9,math_novar,True,True
(3+9)*8=,96,96,12,math_novar,True,True
(9//5)-3=,0,-2,1,math_novar,False,False
(7-8)+4=,3,3,-1,math_novar,True,True
(5-2)*6=,18,18,3,math_novar,True,True
(9+2)//3=,3.67,3,11,math_novar,False,True
(2+2)+2=,6,6,4,math_novar,True,True
(4+1)*4=,20,20,5,math_novar,True,True
(9-3)+6=,12,12,6,math_novar,True,True
(8*8)-3=,59,61,64,math_novar,False,False
(1-8)-2=,-3,-9,-7,math_novar,False,False
(7-7)*5=,0,0,0,math_novar,True,True
(4+2)+2=,8,8,6,math_novar,True,True
(8+7)+3=,18,18,15,math_novar,True,True
(6//8)-4=,-2,-4,0,math_novar,False,False
(5//6)-2=,-7,-2,0,math_novar,False,False
(1//7)+5=,5.14,5,0,math_novar,False,True
(1//4)-4=,-3.75,-4,0,math_novar,False,False
(1*9)+5=,14,14,9,math_novar,True,True
(7//8)+1=,1,1,0,math_novar,True,True
(6*3)*8=,144,144,18,math_novar,True,True
(5*2)*5=,50,50,10,math_novar,True,True
(3*2)//9=,0,0,6,math_novar,True,True
(6+3)-3=,6,6,9,math_novar,True,True
(4//8)+3=,1,3,0,math_novar,False,False
(1*2)-7=,-5,-5,2,math_novar,True,True
(6+8)-8=,6,6,14,math_novar,True,True
(1+2)-3=,0,0,3,math_novar,True,True
(2+2)//2=,2,2,4,math_novar,True,True
(3-8)//6=,1,-1,-5,math_novar,False,False
(7+7)+8=,22,22,14,math_novar,True,True
(4*4)//7=,2,2,16,math_novar,True,True
(7-8)//8=,1,-1,-1,math_novar,False,False
(3-2)+3=,4,4,1,math_novar,True,True
(7//8)*8=,7,0,0,math_novar,False,False
(6//6)-4=,0,-3,1,math_novar,False,False
(6-1)+8=,13,13,5,math_novar,True,True
(2*4)*9=,72,72,8,math_novar,True,True
(5-5)*8=,0,0,0,math_novar,True,True
(8-8)+7=,7,7,0,math_novar,True,True
(3*8)//9=,2,2,24,math_novar,True,True
(7//4)-9=,-6,-8,1,math_novar,False,False
(7*7)*8=,392,392,49,math_novar,True,True
(6//5)+2=,2,3,1,math_novar,False,False
(5//9)//4=,0,0,0,math_novar,True,True
(3-7)+2=,-2,-2,-4,math_novar,True,True
(6+3)*2=,18,18,9,math_novar,True,True
(4//3)//5=,0,0,1,math_novar,True,True
(8-4)+7=,11,11,4,math_novar,True,True
(9*5)+7=,52,52,45,math_novar,True,True
(2+3)-3=,2,2,5,math_novar,True,True
(4+4)*5=,40,40,8,math_novar,True,True
(6*5)//4=,7,7,30,math_novar,True,True
(8-8)+6=,6,6,0,math_novar,True,True
(9*6)*5=,270,270,54,math_novar,True,True
(3//6)-1=,-1,-1,0,math_novar,True,True
(1+6)//9=,0,0,7,math_novar,True,True
(3+9)+1=,13,13,12,math_novar,True,True
(2-1)//5=,0.2,0,1,math_novar,False,True
(7+1)-6=,2,2,8,math_novar,True,True
(8-8)*5=,0,0,0,math_novar,True,True
(2-7)-4=,-9,-9,-5,math_novar,True,True
(6//7)-6=,-6,-6,0,math_novar,True,True
(8-4)-9=,-5,-5,4,math_novar,True,True
(8//3)//4=,0,0,2,math_novar,True,True
(9-8)-1=,0,0,1,math_novar,True,True
(8+6)+2=,16,16,14,math_novar,True,True
(5//6)//9=,5,0,0,math_novar,False,False
(1*5)*8=,40,40,5,math_novar,True,True
(7+2)+5=,14,14,9,math_novar,True,True
(4+6)//2=,5,5,10,math_novar,True,True
(7+2)*7=,63,63,9,math_novar,True,True
(5//3)-5=,-1,-4,1,math_novar,False,False
(5//4)+1=,2,2,1,math_novar,True,True
(8//9)*1=,0,0,0,math_novar,True,True
(4//6)-4=,-2,-4,0,math_novar,False,False
(3-7)-5=,-9,-9,-4,math_novar,True,True
(8+4)+1=,13,13,12,math_novar,True,True
(3//2)-9=,-6,-8,1,math_novar,False,False
(1-6)//5=,0,-1,-5,math_novar,False,False
(3//6)*1=,0,0,0,math_novar,True,True
(8+7)+5=,20,20,15,math_novar,True,True
(9*4)//6=,6,6,36,math_novar,True,True
(1+5)-9=,0,-3,6,math_novar,False,False
(3//6)//1=,0,0,0,math_novar,True,True
(1//1)+3=,4,4,1,math_novar,True,True
(1//7)+7=,8,7,0,math_novar,False,False
(2//1)*2=,4,4,2,math_novar,True,True
(6*7)*3=,126,126,42,math_novar,True,True
(7-2)//3=,1,1,5,math_novar,True,True
(6-6)//1=,0,0,0,math_novar,True,True
(7//8)//3=,7,0,0,math_novar,False,False
(1//5)-1=,-0.8,-1,0,math_novar,False,False
(9*4)-2=,34,34,36,math_novar,True,True
(8//8)+7=,8,8,1,math_novar,True,True
(2+8)-6=,4,4,10,math_novar,True,True
(6-3)*7=,21,21,3,math_novar,True,True
(9*5)*5=,225,225,45,math_novar,True,True
(6-8)*6=,0,-12,-2,math_novar,False,False
(7+8)+1=,15,16,15,math_novar,False,False
(5+9)*2=,28,28,14,math_novar,True,True
(3-4)//9=,0,-1,-1,math_novar,False,False
(9*1)-2=,7,7,9,math_novar,True,True
(3-4)*5=,-5,-5,-1,math_novar,True,True
(8//7)+3=,4,4,1,math_novar,True,True
(2//5)*6=,2,0,0,math_novar,False,False
(9//7)*8=,10,8,1,math_novar,False,False
(5*7)*7=,245,245,35,math_novar,True,True
(9+7)+8=,24,24,16,math_novar,True,True
(7*6)//2=,21,21,42,math_novar,True,True
(2*1)-1=,1,1,2,math_novar,True,True
(8+8)*6=,96,96,16,math_novar,True,True
(2//6)-7=,-7,-7,0,math_novar,True,True
(9-6)*3=,9,9,3,math_novar,True,True
(5+5)//7=,1,1,10,math_novar,True,True
(7+9)+9=,25,25,16,math_novar,True,True
(8-3)//9=,0.56,0,5,math_novar,False,True
(8*4)+1=,33,33,32,math_novar,True,True
(2-2)+9=,9,9,0,math_novar,True,True
(4//1)-7=,-3,-3,4,math_novar,True,True
(3//9)-2=,-1,-2,0,math_novar,False,False
(2+6)-2=,6,6,8,math_novar,True,True
(2-7)*4=,-20,-20,-5,math_novar,True,True
(6-1)//6=,1,0,5,math_novar,False,False
(6//7)*1=,0,0,0,math_novar,True,True
(5*6)*9=,270,270,30,math_novar,True,True
(2+3)+6=,11,11,5,math_novar,True,True
(1//2)//1=,0,0,0,math_novar,True,True
(8+7)-1=,14,14,15,math_novar,True,True
(4+1)//3=,1,1,5,math_novar,True,True
(4-2)-8=,-6,-6,2,math_novar,True,True
(3-3)+5=,5,5,0,math_novar,True,True
(9//5)-4=,1,-3,1,math_novar,False,False
(7*9)*2=,126,126,63,math_novar,True,True
(8+3)//7=,1,1,11,math_novar,True,True
(1-4)+5=,2,2,-3,math_novar,True,True
(9*2)-2=,16,16,18,math_novar,True,True
(8//7)*2=,2,2,1,math_novar,True,True
(9//3)*4=,12,12,3,math_novar,True,True
(7//8)+9=,10,9,0,math_novar,False,False
(1//5)//4=,0.2,0,0,math_novar,False,True
(3-5)-3=,0,-5,-2,math_novar,False,False
(3+4)//8=,0,0,7,math_novar,True,True
(9+6)//1=,15,15,15,math_novar,True,True
(8+1)-5=,4,4,9,math_novar,True,True
(1//8)*2=,0.25,0,0,math_novar,False,True
(2-6)*4=,-16,-16,-4,math_novar,True,True
(2+4)//3=,2,2,6,math_novar,True,True
(3+7)+9=,19,19,10,math_novar,True,True
(2+5)*3=,21,21,7,math_novar,True,True
(2*7)//1=,14,14,14,math_novar,True,True
(5//8)-1=,-1,-1,0,math_novar,True,True
(4*6)*9=,216,216,24,math_novar,True,True
(7*1)+2=,9,9,7,math_novar,True,True
(1//7)//1=,1,0,0,math_novar,False,False
(4+2)*2=,12,12,6,math_novar,True,True
(9-8)//6=,1,0,1,math_novar,False,False
(3//3)+4=,5,5,1,math_novar,True,True
(9*6)//6=,9,9,54,math_novar,True,True
(9//2)*1=,4,4,4,math_novar,True,True
(6-8)*2=,0,-4,-2,math_novar,False,False
(6*3)+9=,27,27,18,math_novar,True,True
(3-9)//9=,-2/3,-1,-6,math_novar,False,False
(9+1)//3=,3,3,10,math_novar,True,True
(2-9)*6=,-42,-42,-7,math_novar,True,True
(7+4)-4=,7,7,11,math_novar,True,True
(8*2)*3=,48,48,16,math_novar,True,True
(5-8)-6=,-1,-9,-3,math_novar,False,False
(9+3)*4=,48,48,12,math_novar,True,True
(2+9)-7=,4,4,11,math_novar,True,True
(5+2)-8=,0,-1,7,math_novar,False,False
(6+8)-9=,5,5,14,math_novar,True,True
(9//2)*4=,16,16,4,math_novar,True,True
(4-9)+7=,2,2,-5,math_novar,True,True
(2-7)//5=,-1,-1,-5,math_novar,True,True
(9-9)-8=,0,-8,0,math_novar,False,False
(3//9)+1=,1,1,0,math_novar,True,True
(4*4)-3=,13,13,16,math_novar,True,True
(3-3)-9=,-9,-9,0,math_novar,True,True
(2+6)//5=,1,1,8,math_novar,True,True
(6*5)*6=,180,180,30,math_novar,True,True
(1//3)+7=,7,7,0,math_novar,True,True
(3-6)-2=,-5,-5,-3,math_novar,True,True
(1+5)+7=,13,13,6,math_novar,True,True
(1//3)//2=,0,0,0,math_novar,True,True
(6*3)*3=,54,54,18,math_novar,True,True
(9*5)+6=,51,51,45,math_novar,True,True
(7//4)//6=,1,0,1,math_novar,False,False
(4*2)*6=,48,48,8,math_novar,True,True
(1+8)+1=,10,10,9,math_novar,True,True
(4//9)+2=,2.22,2,0,math_novar,False,True
(6*7)*4=,168,168,42,math_novar,True,True
(4*1)*3=,12,12,4,math_novar,True,True
(2+8)+8=,18,18,10,math_novar,True,True
(3*5)*7=,105,105,15,math_novar,True,True
(5+9)//5=,2,2,14,math_novar,True,True
(6//6)+6=,7,7,1,math_novar,True,True
(4*8)//5=,6,6,32,math_novar,True,True
(6+3)-4=,5,5,9,math_novar,True,True
(6-1)-3=,2,2,5,math_novar,True,True
(2-1)//7=,0,0,1,math_novar,True,True
(6+5)-8=,3,3,11,math_novar,True,True
(8*2)//8=,2,2,16,math_novar,True,True
(5-5)-1=,-1,-1,0,math_novar,True,True
(7-4)//5=,1,0,3,math_novar,False,False
(3-6)-4=,-7,-7,-3,math_novar,True,True
(6-9)*1=,0,-3,-3,math_novar,False,False
(8+7)-3=,12,12,15,math_novar,True,True
(2-3)+4=,3,3,-1,math_novar,True,True
(5+5)-1=,9,9,10,math_novar,True,True
(7*8)+1=,57,57,56,math_novar,True,True
(8//3)+6=,2,8,2,math_novar,False,False
(4+3)+3=,10,10,7,math_novar,True,True
(9-1)-2=,6,6,8,math_novar,True,True
(7//1)//5=,1,1,7,math_novar,True,True
(7*7)-6=,43,43,49,math_novar,True,True
(9+1)*1=,10,10,10,math_novar,True,True
(9//7)-2=,-1,-1,1,math_novar,True,True
(6-8)-2=,0,-4,-2,math_novar,False,False
(1//7)-9=,-8,-9,0,math_novar,False,False
(6//9)*6=,4,0,0,math_novar,False,False
(7*5)//9=,3,3,35,math_novar,True,True
(1+9)//8=,1,1,10,math_novar,True,True
(9//9)-7=,-6,-6,1,math_novar,True,True
(9+6)-9=,6,6,15,math_novar,True,True
(6+7)//5=,2,2,13,math_novar,True,True
(8//8)//2=,1,0,1,math_novar,False,False
(6*9)*8=,432,432,54,math_novar,True,True
(4//1)+3=,7,7,4,math_novar,True,True
(5+5)//1=,10,10,10,math_novar,True,True
(3-3)//3=,0,0,0,math_novar,True,True
(7//9)+9=,9,9,0,math_novar,True,True
(5*7)*5=,175,175,35,math_novar,True,True
(5//9)+5=,5,5,0,math_novar,True,True
(1+6)//7=,1,1,7,math_novar,True,True
(8+5)//8=,1,1,13,math_novar,True,True
(1*7)-2=,5,5,7,math_novar,True,True
(8+2)*2=,20,20,10,math_novar,True,True
(6//4)//1=,1,1,1,math_novar,True,True
(6*3)//2=,9,9,18,math_novar,True,True
(9-1)-9=,0,-1,8,math_novar,False,False
(6+6)//1=,12,12,12,math_novar,True,True
(6-3)*2=,6,6,3,math_novar,True,True
(4*3)+2=,14,14,12,math_novar,True,True
(3//6)//9=,0,0,0,math_novar,True,True
(5-1)-3=,1,1,4,math_novar,True,True
(8-8)+2=,2,2,0,math_novar,True,True
(5*7)+1=,36,36,35,math_novar,True,True
(1//9)+2=,0.22,2,0,math_novar,False,True
(7//5)//9=,1,0,1,math_novar,False,False
(4*9)-2=,34,34,36,math_novar,True,True
(1-8)//2=,-3.5,-4,-7,math_novar,False,False
(9*2)+9=,27,27,18,math_novar,True,True
(2-6)//1=,-4,-4,-4,math_novar,True,True
(1+4)//8=,0,0,5,math_novar,True,True
(5*6)-4=,26,26,30,math_novar,True,True
(1*7)-8=,-1,-1,7,math_novar,True,True
(7-8)-1=,0,-2,-1,math_novar,False,False
(2//4)//8=,0,0,0,math_novar,True,True
(5//5)//6=,1,0,1,math_novar,False,False
(9+9)*7=,126,126,18,math_novar,True,True
(7+7)-2=,12,12,14,math_novar,True,True
(4//5)-9=,-7,-9,0,math_novar,False,False
(7+9)-6=,10,10,16,math_novar,True,True
(5//5)-1=,0,0,1,math_novar,True,True
(5//1)+3=,8,8,5,math_novar,True,True
(2-2)*1=,0,0,0,math_novar,True,True
(6-4)-2=,0,0,2,math_novar,True,True
(3//5)//7=,0,0,0,math_novar,True,True
(8//3)+1=,3,3,2,math_novar,True,True
(2//9)*9=,2,0,0,math_novar,False,False
(3*3)+8=,17,17,9,math_novar,True,True
(9+6)+6=,21,21,15,math_novar,True,True
(9-8)+2=,3,3,1,math_novar,True,True
(6*6)//7=,5,5,36,math_novar,True,True
(9-9)//9=,0,0,0,math_novar,True,True
(9//5)+8=,9,9,1,math_novar,True,True
(9-7)-9=,-7,-7,2,math_novar,True,True
(6-3)//4=,0.75,0,3,math_novar,False,True
(7+5)-9=,3,3,12,math_novar,True,True
(8+3)-1=,10,10,11,math_novar,True,True
(9+8)//5=,3,3,17,math_novar,True,True
(1+8)//2=,4.5,4,9,math_novar,False,True
(8*8)-6=,58,58,64,math_novar,True,True
(2-3)-7=,-8,-8,-1,math_novar,True,True
(7*6)+9=,51,51,42,math_novar,True,True
(3//8)*1=,0,0,0,math_novar,True,True
(3*7)//5=,4,4,21,math_novar,True,True
(5-4)-5=,-4,-4,1,math_novar,True,True
(5+5)+3=,13,13,10,math_novar,True,True
(9-7)-1=,1,1,2,math_novar,True,True
(6+8)*9=,126,126,14,math_novar,True,True
(4+2)//1=,6,6,6,math_novar,True,True
(5//3)//1=,1,1,1,math_novar,True,True
(8-3)//6=,1,0,5,math_novar,False,False
(7+8)*2=,30,30,15,math_novar,True,True
(4-2)//7=,0,0,2,math_novar,True,True
(8//3)//5=,0,0,2,math_novar,True,True
(4*9)*7=,252,252,36,math_novar,True,True
(2*6)//9=,1,1,12,math_novar,True,True
(6*5)//3=,10,10,30,math_novar,True,True
(8*5)*8=,320,320,40,math_novar,True,True
(2+6)//1=,8,8,8,math_novar,True,True
(7*8)*5=,280,280,56,math_novar,True,True
(1+2)*1=,3,3,3,math_novar,True,True
(3*2)*2=,12,12,6,math_novar,True,True
(5//5)//8=,1,0,1,math_novar,False,False
(6//5)-4=,-2,-3,1,math_novar,False,False
(1-7)-5=,-1,-11,-6,math_novar,False,False
(6*6)+9=,45,45,36,math_novar,True,True
(2//1)-9=,-7,-7,2,math_novar,True,True
(2+6)//7=,1,1,8,math_novar,True,True
(7*2)+9=,23,23,14,math_novar,True,True
(9//6)//3=,1,0,1,math_novar,False,False
(3//7)+8=,3,8,0,math_novar,False,False
(5*6)//3=,10,10,30,math_novar,True,True
(1-7)*7=,-42,-42,-6,math_novar,True,True
(6*2)-6=,6,6,12,math_novar,True,True
(2//6)//2=,0,0,0,math_novar,True,True
(5*5)//8=,3,3,25,math_novar,True,True
(2+4)-1=,5,5,6,math_novar,True,True
(3-4)-3=,-4,-4,-1,math_novar,True,True
(9-5)*7=,28,28,4,math_novar,True,True
(1-9)//8=,0,-1,-8,math_novar,False,False
(1*8)//4=,2,2,8,math_novar,True,True
(9*8)+5=,77,77,72,math_novar,True,True
(6//9)+1=,1,1,0,math_novar,True,True
(9-9)+4=,4,4,0,math_novar,True,True
(6//3)//6=,1,0,2,math_novar,False,False
(9*7)*7=,441,441,63,math_novar,True,True
(9-7)+2=,4,4,2,math_novar,True,True
(4+1)//9=,0,0,5,math_novar,True,True
(9+3)+8=,20,20,12,math_novar,True,True
(9*2)+1=,19,19,18,math_novar,True,True
(2+2)*6=,24,24,4,math_novar,True,True
(8+6)-3=,11,11,14,math_novar,True,True
(1-3)//1=,0,-2,-2,math_novar,False,False
(8//7)//2=,1,0,1,math_novar,False,False
(5-5)+5=,5,5,0,math_novar,True,True
(7-4)-2=,1,1,3,math_novar,True,True
(1-2)//8=,0.12,-1,-1,math_novar,False,False
(6*2)//1=,12,12,12,math_novar,True,True
(2*8)-1=,15,15,16,math_novar,True,True
(6*4)-1=,23,23,24,math_novar,True,True
(7-3)//4=,1,1,4,math_novar,True,True
(3-6)+1=,-2,-2,-3,math_novar,True,True
(2-7)*6=,-30,-30,-5,math_novar,True,True
(7*3)*6=,126,126,21,math_novar,True,True
(5-1)+1=,5,5,4,math_novar,True,True
(7//8)//5=,7,0,0,math_novar,False,False
(4+1)//6=,0,0,5,math_novar,True,True
(8+3)*9=,99,99,11,math_novar,True,True
(9-3)*5=,30,30,6,math_novar,True,True
(5//9)+9=,10,9,0,math_novar,False,False
(7*8)+5=,61,61,56,math_novar,True,True
(5+1)*4=,24,24,6,math_novar,True,True
(9*4)//9=,4,4,36,math_novar,True,True
(1-5)//3=,0,-2,-4,math_novar,False,False
(1+5)*5=,30,30,6,math_novar,True,True
(1*2)-2=,0,0,2,math_novar,True,True
(4//4)-2=,0,-1,1,math_novar,False,False
(2//8)//5=,0,0,0,math_novar,True,True
(1*8)+5=,13,13,8,math_novar,True,True
(1//5)//2=,0.2,0,0,math_novar,False,True
(3+1)-8=,-4,-4,4,math_novar,True,True
(5//2)+9=,12,11,2,math_novar,False,False
(4-4)*6=,0,0,0,math_novar,True,True
(7+9)+2=,18,18,16,math_novar,True,True
(3+6)-5=,4,4,9,math_novar,True,True
(8*5)+7=,47,47,40,math_novar,True,True
(4//1)+4=,8,8,4,math_novar,True,True
