first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Laughter echoed where the fireflies danced,",danced,light,danced,False,The stars above sang in the night's soft light.,The stars above sang in the night's soft light.
"In swirling hues, where silent stories gleam,",gleam,born,stream,False,"In quiet whispers, where dreams are born.","In quiet whispers, where dreams are born."
"City lights hum with hurried dreams,",dreams,stars,dreams,False,"The night is a canvas painted with stars,","The night is a canvas painted with stars,  
And dreams are woven in the sky’s soft light."
"Where silent chains clink in the shadow of proud wings,",wings,soul,strings,False,And the night whispers secrets to the sleeping soul.,"Where silent chains clink in the shadow of proud wings,  
And the night whispers secrets to the sleeping soul."
"Whispers of laughter echo down the lane of yesterday,",yesterday,young,grey,False,The wind carries the song of a day that's still young.,The wind carries the song of a day that's still young.
"Brushstrokes dance where silence spoke,",spoke,air,spoke,False,"Silence hums in the air,","Silence hums in the air,  
A whisper of the wind."
"My name may fade, but in stone I'll remain,",remain,true,rain,False,"In the heart of time, I stand tall, unyielding and true.","In the heart of time, I stand tall, unyielding and true."
"In the mirror of time, I trace a name not yet known,",known,known,stone,False,"In the mirror of time, I trace a name not yet known.","In the mirror of time, I trace a name not yet known."
"Echoes of laughter linger in the air,",air,trees,despair,False,The wind whispers secrets to the trees.,The wind whispers secrets to the trees.
"A bond unseen, yet strong as ties of steel,",steel,storm,kneel,False,A heart that beats with the rhythm of the storm.,A heart that beats with the rhythm of the storm.
"Whispers of winds through the ancient tree,",tree,edge,sea,False,The moonlight dances on the river's edge.,The moonlight dances on the river's edge.
"Time's grand tapestry is stitched with echoes of the past,",past,made,past,False,"And in the present, where dreams are born and hopes are made.","And in the present, where dreams are born and hopes are made."
"In quiet whispers, the sacred awakes,",awakes,day,awakes,False,And the world turns to a new day.,"In quiet whispers, the sacred awakes,  
And the world turns to a new day."
"Beneath soft words, the sharpest truths may hide,",hide,speak,collide,False,"In the quiet of night, the stars may speak,","In the quiet of night, the stars may speak,  
And tell the truth that we must keep."
"Shadows whisper in the quiet of the mind,",mind,soul,wind,False,"The night is a mirror to the soul,","The night is a mirror to the soul,  
And dreams are the light that guides the way."
"Skies whisper secrets in sun and storm's rhyme,",rhyme,told,time,False,"The wind carries the song, and the world is told.","The wind carries the song, and the world is told."
"Sunset-lit laughter echoes through the willow trees,",trees,violet,trees,False,"Golden dusk paints the sky in hues of gold and violet,","Golden dusk paints the sky in hues of gold and violet,  
A song of dreams that fades to the night's embrace."
"Whispers of spring in the thawing breeze,",breeze,light,trees,False,"The dewdrops on the grass, they dance in the light.","The dewdrops on the grass, they dance in the light."
"When eyes first met 'neath a twilight sky,",sky,air,sigh,False,And laughter once more rang in the air.,"When eyes first met 'neath a twilight sky,  
And laughter once more rang in the air."
"In tangled roots and open fire, we seek the echo of ""we’re yours, you’re mine,""",mine,dim,entwine,False,"In the shadowed path we tread, where dreams are lost and light is dim,","In the shadowed path we tread, where dreams are lost and light is dim,  
We find the truth in the whisper"
"Winds of freedom whisper beneath chains of fear,",fear,hope,dear,False,"The stars above sing a song of hope,","The stars above sing a song of hope,  
And the world is free from the chains of pain."
"In mirrored eyes where shadows dare to gleam,",gleam,kindled,stream,False,"In the quiet of dawn, where dreams are kindled,","In the quiet of dawn, where dreams are kindled,"
"The sky whispers secrets in storms and soft rain,",rain,day,rain,False,The earth hums with life in the quiet of the day.,The earth hums with life in the quiet of the day.
"In whispered prayers, the soul takes flight,",flight,singing,light,False,"In the quiet of night, the stars are singing.","In the quiet of night, the stars are singing."
"A bond unbound by time or space, a silent symphony of grace,",grace,dies,embrace,False,"A melody that never fades, a song that never dies.","A melody that never fades, a song that never dies."
"Whispers of farewell linger in the echoes of the rain,",rain,name,rain,False,The wind will carry the last note of your name.,The wind will carry the last note of your name.
"In the silent whisper of dawn’s tender light,",light,embrace,light,False,In the quiet song of morning’s soft embrace.,In the quiet song of morning’s soft embrace.
"Whispers of time in the lines of the face,",face,soul,embrace,False,"The face is a mirror of the soul,","The face is a mirror of the soul,  
And time’s breath is in every line."
"Roots woven deep in ancient songs,",songs,old,songs,False,"The wind carries the echoes of the old,","The wind carries the echoes of the old,  
And time bends its hand to the roots."
"Beneath the neon’s hum, the fields still breathe in quiet,",quiet,night,quiet,False,"The stars above, they twinkle in the night,","The stars above, they twinkle in the night,  
And the sky’s a canvas where dreams are painted."
"The road unspools like a whispered rhyme,",rhyme,told,time,False,"The path unfolds in a whisper, where dreams are told.","The path unfolds in a whisper, where dreams are told."
"In crowded streets, alone, I tread,",tread,way,thread,False,"In quiet corners, I find my way,","In quiet corners, I find my way,"
"A gavel strikes where silence cries,",cries,sighs,dies,True,A voice is heard where the wind sighs.,A voice is heard where the wind sighs.
"Beneath the skin, a song of soil and sky,",sky,found,sigh,False,"A tale of dreams and hope, where the heart and soul are found.","A tale of dreams and hope, where the heart and soul are found."
"Whispers of yesterday slip through the hourglass sand,",sand,song,sand,False,"The past is a song, a memory, a song.","The past is a song, a memory, a song."
"A hollow vow can fracture hearts, where trust was born and betrayal parte,",parte,burns,start,False,"A silent vow, a flame that burns,","A silent vow, a flame that burns,  
Where love once was, and hate now is."
"Whispers of wood and worn-in walls recall,",recall,still,fall,False,"The wind has passed, and the leaves are still.","The wind has passed, and the leaves are still."
"In the shadow's grip, a single light is born,",born,born,born,False,"In the night's embrace, a flame is born.","In the night's embrace, a flame is born."
"A gavel's pound in twilight's hold,",hold,low,told,False,"A shadowed hand in the dark, where the moon is low.","A shadowed hand in the dark, where the moon is low."
"Whispers of wind trace skies in blue,",blue,waves,new,False,"The moonlight dances on the waves,","The moonlight dances on the waves,  
A tale of dreams and longing."
"Beneath the moon's cold, watchful eye,",eye,night,sigh,False,sweeter than the night.,sweeter than the night.
"Beneath the mask where shadows play,",play,born,grey,False,"In the shadowed realm where dreams are born,","In the shadowed realm where dreams are born,  
A tale of light and night, where the soul is found."
"Fire smolders deep where patience fled,",fled,fled,thread,False,"The flame never quenched, for the soul that once fled.","The flame never quenched, for the soul that once fled."
