question,intermediate,answer,intermediate_expression,prompt_type,prompt_subtype,Qwen3-0.6B_exact_match,Qwen3-0.6B_contains_answer,Qwen3-1.7B_exact_match,Qwen3-1.7B_contains_answer,Qwen3-4B_exact_match,Qwen3-4B_contains_answer,Qwen3-8B_exact_match,Qwen3-8B_contains_answer,Qwen3-14B_exact_match,Qwen3-14B_contains_answer,Qwen3-32B_exact_match,Qwen3-32B_contains_answer
The thing that waiters take is called what in French?,order,commande,The thing that waiters take ,claude-translation,claude-translation-french,False,False,False,False,True,True,False,True,False,False,False,True
The thing that a popular male name is is called what in French?,john,jean,The thing that a popular male name is ,claude-translation,claude-translation-french,False,False,False,False,False,False,False,False,False,False,False,False
The thing that objects have that is left or right is called what in French?,side,côté,The thing that objects have that is left or right ,claude-translation,claude-translation-french,False,False,False,False,True,True,False,False,False,True,False,False
The place where families live is called what in French?,home,maison,The place where families live ,claude-translation,claude-translation-french,False,False,False,False,True,True,True,True,False,True,True,True
The thing that cities plan that is urban is called what in French?,development,développement,The thing that cities plan that is urban ,claude-translation,claude-translation-french,False,False,False,False,False,False,False,False,False,False,False,False
The thing that seven days make is called what in French?,week,semaine,The thing that seven days make ,claude-translation,claude-translation-french,False,False,False,True,True,True,True,True,True,True,True,True
The thing that light bulbs need is called what in French?,power,pouvoir,The thing that light bulbs need ,claude-translation,claude-translation-french,False,False,False,False,False,False,False,False,False,False,False,False
The place that tourists visit is called what in French?,country,pays,The place that tourists visit ,claude-translation,claude-translation-french,False,False,False,False,False,False,False,False,False,False,False,False
The thing that towns have for governance is called what in French?,council,conseil,The thing that towns have for governance ,claude-translation,claude-translation-french,False,False,False,False,False,False,False,False,False,False,False,False
The thing that tools have is called what in French?,use,utilisation,The thing that tools have ,claude-translation,claude-translation-french,False,False,False,False,False,False,False,False,False,False,False,False
The thing that restaurants provide is called what in French?,service,service,The thing that restaurants provide ,claude-translation,claude-translation-french,False,False,False,False,True,True,True,True,False,False,False,False
The thing that hotels rent is called what in French?,room,chambre,The thing that hotels rent ,claude-translation,claude-translation-french,False,False,False,True,True,True,True,True,True,True,True,True
The place where vendors sell goods is called what in French?,market,marché,The place where vendors sell goods ,claude-translation,claude-translation-french,False,False,False,True,True,True,True,True,True,True,True,True
The thing that students solve in math class is called what in French?,problem,problème,The thing that students solve in math class ,claude-translation,claude-translation-french,False,False,False,False,True,True,True,True,True,True,True,True
The place where judges work is called what in French?,court,tribunal,The place where judges work ,claude-translation,claude-translation-french,False,False,True,True,False,False,True,True,False,False,True,True
The place that stores have for cars is called what in French?,lot,parking,The place that stores have for cars ,claude-translation,claude-translation-french,False,False,False,False,False,False,True,True,False,True,False,True
The thing that soldiers fight in is called what in French?,war,guerre,The thing that soldiers fight in ,claude-translation,claude-translation-french,False,False,False,True,False,False,False,False,False,True,False,True
