planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
chalkboard,a,a,True,chalk,True,example,False,0.8129213452339172,0.8129213452339172,0.02339259348809719,True,0.3930523693561554,0.8061496615409851,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The dark surface where teachers write with chalk in classrooms is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The dark surface where teachers write with chalk in classrooms is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The dark surface where teachers write with chalk in classrooms is an"
checkbook,a,a,True,check,True,envelope,False,0.8246769905090332,0.8246769905090332,0.07143191248178482,True,0.2308131605386734,0.11898092180490494,avocado,an,The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado,"<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The small booklet with blank checks used to pay bills from your bank account is","<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The small booklet with blank checks used to pay bills from your bank account is a","<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The small booklet with blank checks used to pay bills from your bank account is an"
cheesecake,a,a,True,dessert,False,example,False,0.7920206785202026,0.7920206785202026,0.023129278793931007,True,0.20057108998298645,0.3011411726474762,cup,a,The drinking vessel with a handle that you sip coffee or tea from is a cup,"<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The rich dessert made with cream cheese and often topped with berries is","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The rich dessert made with cream cheese and often topped with berries is a","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The rich dessert made with cream cheese and often topped with berries is an"
chipmunk,a,a,True,squirrel,False,ot,False,0.9760748744010925,0.9760748744010925,0.013448601588606834,True,0.1500675529241562,0.5346968770027161,cello,a,The large stringed musical instrument played with a bow that sits between your knees is a cello,"<|im_start|>user
The large stringed musical instrument played with a bow that sits between your knees is a cello. The small striped rodent with pouches in its cheeks that stores nuts is","<|im_start|>user
The large stringed musical instrument played with a bow that sits between your knees is a cello. The small striped rodent with pouches in its cheeks that stores nuts is a","<|im_start|>user
The large stringed musical instrument played with a bow that sits between your knees is a cello. The small striped rodent with pouches in its cheeks that stores nuts is an"
coat,a,a,True,coat,True,outer,False,0.9045408964157104,0.9045408964157104,0.030299117788672447,True,0.27201786637306213,0.6169623732566833,castle,a,The large fortified building with towers where kings and queens once lived is a castle,"<|im_start|>user
The large fortified building with towers where kings and queens once lived is a castle. The outer garment with sleeves worn over other clothes for warmth is","<|im_start|>user
The large fortified building with towers where kings and queens once lived is a castle. The outer garment with sleeves worn over other clothes for warmth is a","<|im_start|>user
The large fortified building with towers where kings and queens once lived is a castle. The outer garment with sleeves worn over other clothes for warmth is an"
doorknob,a,a,True,key,False,ax,False,0.6785280108451843,0.6785280108451843,0.044597238302230835,True,0.09653376042842865,0.11000548303127289,avocado,an,The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado,"<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The round handle you turn to open or close a door is","<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The round handle you turn to open or close a door is a","<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The round handle you turn to open or close a door is an"
easel,an,a,False,artist,False,paper,False,0.8403478860855103,0.8403478860855103,0.025512631982564926,False,0.23962557315826416,0.30760452151298523,paperclip,a,The small metal wire bent into loops to hold papers together is a paperclip,"<|im_start|>user
The small metal wire bent into loops to hold papers together is a paperclip. The three-legged stand that holds a canvas for an artist to paint on is","<|im_start|>user
The small metal wire bent into loops to hold papers together is a paperclip. The three-legged stand that holds a canvas for an artist to paint on is an","<|im_start|>user
The small metal wire bent into loops to hold papers together is a paperclip. The three-legged stand that holds a canvas for an artist to paint on is a"
egg,an,a,False,egg,True,pineapple,False,0.9048216938972473,0.9048216938972473,0.026381617411971092,False,0.5778276324272156,0.16500243544578552,pineapple,a,The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple,"<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The oval-shaped reproductive cell laid by birds that you crack open for breakfast is","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The oval-shaped reproductive cell laid by birds that you crack open for breakfast is an","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The oval-shaped reproductive cell laid by birds that you crack open for breakfast is a"
eggplant,an,a,False,olive,False,z,False,0.88551926612854,0.88551926612854,0.017733851447701454,False,0.45175570249557495,0.10483847558498383,bagpipe,a,The Scottish musical instrument with pipes and a bag that plays haunting melodies is a bagpipe,"<|im_start|>user
The Scottish musical instrument with pipes and a bag that plays haunting melodies is a bagpipe. The large purple vegetable with glossy skin used in Mediterranean cooking is","<|im_start|>user
The Scottish musical instrument with pipes and a bag that plays haunting melodies is a bagpipe. The large purple vegetable with glossy skin used in Mediterranean cooking is an","<|im_start|>user
The Scottish musical instrument with pipes and a bag that plays haunting melodies is a bagpipe. The large purple vegetable with glossy skin used in Mediterranean cooking is a"
ferret,a,a,True,...,False,exotic,False,0.9190248847007751,0.9190248847007751,0.03992035239934921,True,0.07492607086896896,0.4696369767189026,candlestick,a,The tall holder with a candle that provides light when the wick is lit is a candlestick,"<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The small furry mammal with a long bushy tail kept as an exotic pet is","<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The small furry mammal with a long bushy tail kept as an exotic pet is a","<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The small furry mammal with a long bushy tail kept as an exotic pet is an"
fig,a,a,True,...,False,apple,False,0.9096016883850098,0.9096016883850098,0.015210648998618126,True,0.08309238404035568,0.8953408002853394,bagel,a,The round bread with a hole in the middle often topped with cream cheese is a bagel,"<|im_start|>user
The round bread with a hole in the middle often topped with cream cheese is a bagel. The sweet chewy fruit that grows on trees and is often dried is","<|im_start|>user
The round bread with a hole in the middle often topped with cream cheese is a bagel. The sweet chewy fruit that grows on trees and is often dried is a","<|im_start|>user
The round bread with a hole in the middle often topped with cream cheese is a bagel. The sweet chewy fruit that grows on trees and is often dried is an"
