spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
pizarrón,chalkboard,el,el,True,p,True,p,True,0.58984375,0.96484375,0.9921875,tablero,backboard,el,La superficie vertical donde rebota la pelota de básquet es el tablero,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es el,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es la
chequera,checkbook,la,el,False,che,True,tal,False,0.88671875,0.3984375,0.5234375,redecilla,hairnet,la,La red que cubre el cabello para cocinar es la redecilla,La red que cubre el cabello para cocinar es la redecilla. El librito donde tienes cheques del banco es,La red que cubre el cabello para cocinar es la redecilla. El librito donde tienes cheques del banco es la,La red que cubre el cabello para cocinar es la redecilla. El librito donde tienes cheques del banco es el
pastel de queso,cheesecake,el,el,True,fl,False,t,False,0.62109375,0.8671875,0.84765625,caja,crate,la,El contenedor de madera para transportar cosas es la caja,El contenedor de madera para transportar cosas es la caja. El postre cremoso hecho con queso es,El contenedor de madera para transportar cosas es la caja. El postre cremoso hecho con queso es el,El contenedor de madera para transportar cosas es la caja. El postre cremoso hecho con queso es la
ardilla listada,chipmunk,la,la,True,ard,True,er,False,0.498046875,0.76171875,0.2470703125,llanta,tire,la,La rueda de goma que gira en los autos es la llanta,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es la,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es el
sidra,cider,la,la,True,c,False,sid,True,0.578125,0.3828125,0.431640625,estufa,stove,la,El aparato donde cocinas con fuego es la estufa,El aparato donde cocinas con fuego es la estufa. La bebida hecha con jugo de manzana fermentado es,El aparato donde cocinas con fuego es la estufa. La bebida hecha con jugo de manzana fermentado es la,El aparato donde cocinas con fuego es la estufa. La bebida hecha con jugo de manzana fermentado es el
abrigo,coat,el,el,True,ab,True,cha,False,0.392578125,0.46484375,0.73046875,berenjena,eggplant,la,La verdura morada grande y brillante es la berenjena,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es el,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es la
algodón,cotton,el,el,True,alg,True,l,False,0.625,0.93359375,0.61328125,linterna,flashlight,la,El aparato portátil que da luz cuando no hay electricidad es la linterna,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es el,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es la
perilla,doorknob,la,el,False,man,False,pom,False,0.90625,0.4765625,0.474609375,florero,vase,el,El recipiente donde pones flores con agua es el florero,El recipiente donde pones flores con agua es el florero. La pieza redonda que giras para abrir puertas es,El recipiente donde pones flores con agua es el florero. La pieza redonda que giras para abrir puertas es la,El recipiente donde pones flores con agua es el florero. La pieza redonda que giras para abrir puertas es el
caballete,easel,el,el,True,cab,True,pa,False,0.7734375,0.9375,0.494140625,yate,yacht,el,La embarcación lujosa de recreo es el yate,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es el,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es la
huevo,egg,el,el,True,h,True,h,True,0.9375,0.98046875,0.232421875,hoja,leaf,la,La parte verde y plana que crece en las ramas es la hoja,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es el,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es la
berenjena,eggplant,la,la,True,rem,False,bon,False,0.6953125,0.73046875,0.482421875,mochila,backpack,la,La bolsa que cargas en la espalda es la mochila,La bolsa que cargas en la espalda es la mochila. La verdura morada grande y brillante es,La bolsa que cargas en la espalda es la mochila. La verdura morada grande y brillante es la,La bolsa que cargas en la espalda es la mochila. La verdura morada grande y brillante es el
hurón,ferret,el,el,True,g,False,z,False,0.82421875,0.421875,0.4453125,antílope,antelope,el,El animal africano que corre muy rápido por la sabana es el antílope,El animal africano que corre muy rápido por la sabana es el antílope. El mamífero alargado que se usa para cazar conejos es,El animal africano que corre muy rápido por la sabana es el antílope. El mamífero alargado que se usa para cazar conejos es el,El animal africano que corre muy rápido por la sabana es el antílope. El mamífero alargado que se usa para cazar conejos es la
higo,fig,el,la,False,mel,False,f,False,0.94140625,0.298828125,0.8984375,carrusel,carousel,el,El juego giratorio con caballos es el carrusel,El juego giratorio con caballos es el carrusel. La fruta dulce de piel morada y pulpa roja es,El juego giratorio con caballos es el carrusel. La fruta dulce de piel morada y pulpa roja es el,El juego giratorio con caballos es el carrusel. La fruta dulce de piel morada y pulpa roja es la
harina,flour,la,la,True,har,True,har,True,0.91015625,0.94921875,0.396484375,bote,canister,el,El recipiente cilíndrico con tapa es el bote,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es la,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es el
zorro,fox,el,el,True,z,True,z,True,0.93359375,0.70703125,0.3203125,espina,thorn,la,La púa afilada que tienen algunas plantas es la espina,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es el,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es la
guante,glove,el,el,True,gu,True,cha,False,0.9140625,0.87890625,0.6015625,sótano,crawlspace,el,El espacio bajo la casa donde apenas puedes gatear es el sótano,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es el,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es la
gorila,gorilla,el,el,True,gor,True,gor,True,0.96875,0.90625,0.64453125,diploma,diploma,el,El documento que recibes al graduarte es el diploma,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es el,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es la
salsa,gravy,la,el,False,gr,False,jug,False,0.4921875,0.58984375,0.51171875,mula,mule,la,El animal híbrido entre caballo y burro es la mula,El animal híbrido entre caballo y burro es la mula. El líquido espeso que acompaña la carne es,El animal híbrido entre caballo y burro es la mula. El líquido espeso que acompaña la carne es la,El animal híbrido entre caballo y burro es la mula. El líquido espeso que acompaña la carne es el
cabello,hair,el,el,True,cabel,True,mel,False,0.91796875,0.640625,0.66015625,daga,dagger,la,El arma blanca corta con doble filo es la daga,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es el,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es la
secador de pelo,hairdryer,el,la,False,sec,True,sec,True,0.640625,0.99609375,0.80859375,helecho,fern,el,La planta verde sin flores que crece en lugares húmedos es el helecho,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es el,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es la
huella de mano,handprint,la,la,True,hu,True,s,False,0.5859375,0.93359375,0.453125,estante,shelf,el,La tabla horizontal donde pones libros es el estante,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es la,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es el
faro,headlight,el,el,True,far,True,far,True,0.6171875,0.96484375,0.294921875,jabalí,warthog,el,El cerdo salvaje con colmillos y verrugas es el jabalí,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es el,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es la
tábano,horsefly,el,la,False,mosquito,False,mos,False,0.462890625,0.71875,0.345703125,bistec,steak,el,La carne de res gruesa que asas es el bistec,La carne de res gruesa que asas es el bistec. El insecto grande que pica a los caballos es,La carne de res gruesa que asas es el bistec. El insecto grande que pica a los caballos es el,La carne de res gruesa que asas es el bistec. El insecto grande que pica a los caballos es la
cocina,kitchen,la,la,True,cocina,True,com,False,0.9765625,0.9921875,0.275390625,daga,dagger,la,El arma blanca corta con doble filo es la daga,El arma blanca corta con doble filo es la daga. El cuarto donde preparas la comida es,El arma blanca corta con doble filo es la daga. El cuarto donde preparas la comida es la,El arma blanca corta con doble filo es la daga. El cuarto donde preparas la comida es el
gatito,kitty,el,el,True,g,True,g,True,0.73046875,0.76171875,0.53125,pirámide,pyramid,la,La construcción triangular de los faraones es la pirámide,La construcción triangular de los faraones es la pirámide. El gato bebé pequeño y juguetón es,La construcción triangular de los faraones es la pirámide. El gato bebé pequeño y juguetón es el,La construcción triangular de los faraones es la pirámide. El gato bebé pequeño y juguetón es la
