spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
cemento,cement,el,el,True,horm,False,pied,False,0.953125,0.80859375,0.65234375,flor,flower,la,La parte colorida y bonita de las plantas es la flor,La parte colorida y bonita de las plantas es la flor. El material gris que se endurece para construcción es,La parte colorida y bonita de las plantas es la flor. El material gris que se endurece para construcción es el,La parte colorida y bonita de las plantas es la flor. El material gris que se endurece para construcción es la
pizarrón,chalkboard,el,la,False,p,True,p,True,0.54296875,0.99609375,1.0,tablero,backboard,el,La superficie vertical donde rebota la pelota de básquet es el tablero,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es el,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es la
chequera,checkbook,la,el,False,lib,False,cu,False,0.62109375,0.490234375,0.40234375,redecilla,hairnet,la,La red que cubre el cabello para cocinar es la redecilla,La red que cubre el cabello para cocinar es la redecilla. El librito donde tienes cheques del banco es,La red que cubre el cabello para cocinar es la redecilla. El librito donde tienes cheques del banco es la,La red que cubre el cabello para cocinar es la redecilla. El librito donde tienes cheques del banco es el
pastel de queso,cheesecake,el,el,True,requ,False,m,False,0.76171875,0.37890625,0.7890625,caja,crate,la,El contenedor de madera para transportar cosas es la caja,El contenedor de madera para transportar cosas es la caja. El postre cremoso hecho con queso es,El contenedor de madera para transportar cosas es la caja. El postre cremoso hecho con queso es el,El contenedor de madera para transportar cosas es la caja. El postre cremoso hecho con queso es la
ardilla listada,chipmunk,la,el,False,ard,True,rat,False,0.69921875,0.478515625,0.62890625,llanta,tire,la,La rueda de goma que gira en los autos es la llanta,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es la,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es el
sidra,cider,la,el,False,sid,True,sid,True,0.5546875,0.92578125,0.890625,estufa,stove,la,El aparato donde cocinas con fuego es la estufa,El aparato donde cocinas con fuego es la estufa. La bebida hecha con jugo de manzana fermentado es,El aparato donde cocinas con fuego es la estufa. La bebida hecha con jugo de manzana fermentado es la,El aparato donde cocinas con fuego es la estufa. La bebida hecha con jugo de manzana fermentado es el
abrigo,coat,el,un,False,ab,True,cha,False,0.416015625,0.8671875,0.8671875,berenjena,eggplant,la,La verdura morada grande y brillante es la berenjena,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es el,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es la
algodón,cotton,el,el,True,alg,True,l,False,0.75,0.95703125,0.890625,linterna,flashlight,la,El aparato portátil que da luz cuando no hay electricidad es la linterna,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es el,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es la
perilla,doorknob,la,la,True,man,False,ll,False,0.83984375,0.7890625,0.283203125,florero,vase,el,El recipiente donde pones flores con agua es el florero,El recipiente donde pones flores con agua es el florero. La pieza redonda que giras para abrir puertas es,El recipiente donde pones flores con agua es el florero. La pieza redonda que giras para abrir puertas es la,El recipiente donde pones flores con agua es el florero. La pieza redonda que giras para abrir puertas es el
caballete,easel,el,el,True,and,False,tabla,False,0.77734375,0.59375,0.703125,yate,yacht,el,La embarcación lujosa de recreo es el yate,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es el,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es la
huevo,egg,el,el,True,h,True,h,True,0.97265625,1.0,0.90234375,hoja,leaf,la,La parte verde y plana que crece en las ramas es la hoja,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es el,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es la
berenjena,eggplant,la,la,True,z,False,p,False,0.478515625,0.30078125,0.81640625,mochila,backpack,la,La bolsa que cargas en la espalda es la mochila,La bolsa que cargas en la espalda es la mochila. La verdura morada grande y brillante es,La bolsa que cargas en la espalda es la mochila. La verdura morada grande y brillante es la,La bolsa que cargas en la espalda es la mochila. La verdura morada grande y brillante es el
hurón,ferret,el,el,True,le,False,j,False,0.921875,0.255859375,0.33984375,antílope,antelope,el,El animal africano que corre muy rápido por la sabana es el antílope,El animal africano que corre muy rápido por la sabana es el antílope. El mamífero alargado que se usa para cazar conejos es,El animal africano que corre muy rápido por la sabana es el antílope. El mamífero alargado que se usa para cazar conejos es el,El animal africano que corre muy rápido por la sabana es el antílope. El mamífero alargado que se usa para cazar conejos es la
higo,fig,el,la,False,ar,False,f,False,0.734375,0.703125,0.9453125,carrusel,carousel,el,El juego giratorio con caballos es el carrusel,El juego giratorio con caballos es el carrusel. La fruta dulce de piel morada y pulpa roja es,El juego giratorio con caballos es el carrusel. La fruta dulce de piel morada y pulpa roja es el,El juego giratorio con caballos es el carrusel. La fruta dulce de piel morada y pulpa roja es la
harina,flour,la,el,False,har,True,har,True,0.388671875,0.98828125,0.498046875,bote,canister,el,El recipiente cilíndrico con tapa es el bote,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es la,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es el
zorro,fox,el,el,True,z,True,ard,False,0.91796875,0.98828125,0.58984375,espina,thorn,la,La púa afilada que tienen algunas plantas es la espina,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es el,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es la
guante,glove,el,los,False,gu,True,gu,True,0.380859375,1.0,0.953125,sótano,crawlspace,el,El espacio bajo la casa donde apenas puedes gatear es el sótano,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es el,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es la
gorila,gorilla,el,el,True,gor,True,gor,True,0.9609375,0.61328125,0.5234375,diploma,diploma,el,El documento que recibes al graduarte es el diploma,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es el,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es la
salsa,gravy,la,la,True,gr,False,jug,False,0.54296875,0.9140625,0.54296875,mula,mule,la,El animal híbrido entre caballo y burro es la mula,El animal híbrido entre caballo y burro es la mula. El líquido espeso que acompaña la carne es,El animal híbrido entre caballo y burro es la mula. El líquido espeso que acompaña la carne es la,El animal híbrido entre caballo y burro es la mula. El líquido espeso que acompaña la carne es el
cabello,hair,el,el,True,pelo,False,mel,False,0.83984375,0.6484375,0.30078125,daga,dagger,la,El arma blanca corta con doble filo es la daga,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es el,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es la
secador de pelo,hairdryer,el,el,True,sec,True,sec,True,0.796875,1.0,0.9921875,helecho,fern,el,La planta verde sin flores que crece en lugares húmedos es el helecho,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es el,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es la
huella de mano,handprint,la,un,False,hu,True,ded,False,0.29296875,0.97265625,0.578125,estante,shelf,el,La tabla horizontal donde pones libros es el estante,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es la,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es el
faro,headlight,el,la,False,far,True,far,True,0.48828125,0.90234375,0.60546875,jabalí,warthog,el,El cerdo salvaje con colmillos y verrugas es el jabalí,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es el,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es la
tábano,horsefly,el,el,True,g,False,mos,False,0.8046875,0.671875,0.69140625,bistec,steak,el,La carne de res gruesa que asas es el bistec,La carne de res gruesa que asas es el bistec. El insecto grande que pica a los caballos es,La carne de res gruesa que asas es el bistec. El insecto grande que pica a los caballos es el,La carne de res gruesa que asas es el bistec. El insecto grande que pica a los caballos es la
cocina,kitchen,la,la,True,cocina,True,com,False,0.859375,0.9921875,0.83984375,daga,dagger,la,El arma blanca corta con doble filo es la daga,El arma blanca corta con doble filo es la daga. El cuarto donde preparas la comida es,El arma blanca corta con doble filo es la daga. El cuarto donde preparas la comida es la,El arma blanca corta con doble filo es la daga. El cuarto donde preparas la comida es el
