spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
azulejo,bluebird,el,el,True,t,False,ar,False,0.78125,0.41015625,0.2216796875,anaconda,anaconda,la,La serpiente gigante que vive en ríos sudamericanos es la anaconda,La serpiente gigante que vive en ríos sudamericanos es la anaconda. El pájaro pequeño de color azul brillante es,La serpiente gigante que vive en ríos sudamericanos es la anaconda. El pájaro pequeño de color azul brillante es el,La serpiente gigante que vive en ríos sudamericanos es la anaconda. El pájaro pequeño de color azul brillante es la
puente,bridge,el,un,False,pu,True,p,True,0.412109375,0.6640625,0.68359375,carrusel,carousel,el,El juego giratorio con caballos es el carrusel,El juego giratorio con caballos es el carrusel. La construcción que cruza ríos o barrancas es,El juego giratorio con caballos es el carrusel. La construcción que cruza ríos o barrancas es el,El juego giratorio con caballos es el carrusel. La construcción que cruza ríos o barrancas es la
cemento,cement,el,el,True,horm,False,m,False,0.7421875,0.78125,0.40234375,flor,flower,la,La parte colorida y bonita de las plantas es la flor,La parte colorida y bonita de las plantas es la flor. El material gris que se endurece para construcción es,La parte colorida y bonita de las plantas es la flor. El material gris que se endurece para construcción es el,La parte colorida y bonita de las plantas es la flor. El material gris que se endurece para construcción es la
pizarrón,chalkboard,el,el,True,p,True,p,True,0.73046875,0.953125,0.98046875,tablero,backboard,el,La superficie vertical donde rebota la pelota de básquet es el tablero,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es el,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es la
chequera,checkbook,la,el,False,lib,False,lib,False,0.90625,0.7578125,0.62109375,redecilla,hairnet,la,La red que cubre el cabello para cocinar es la redecilla,La red que cubre el cabello para cocinar es la redecilla. El librito donde tienes cheques del banco es,La red que cubre el cabello para cocinar es la redecilla. El librito donde tienes cheques del banco es la,La red que cubre el cabello para cocinar es la redecilla. El librito donde tienes cheques del banco es el
pastel de queso,cheesecake,el,el,True,fl,False,fl,False,0.75390625,0.421875,0.1875,caja,crate,la,El contenedor de madera para transportar cosas es la caja,El contenedor de madera para transportar cosas es la caja. El postre cremoso hecho con queso es,El contenedor de madera para transportar cosas es la caja. El postre cremoso hecho con queso es el,El contenedor de madera para transportar cosas es la caja. El postre cremoso hecho con queso es la
ardilla listada,chipmunk,la,el,False,r,False,rat,False,0.55859375,0.67578125,0.62890625,llanta,tire,la,La rueda de goma que gira en los autos es la llanta,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es la,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es el
sidra,cider,la,la,True,c,False,v,False,0.78125,0.52734375,0.984375,estufa,stove,la,El aparato donde cocinas con fuego es la estufa,El aparato donde cocinas con fuego es la estufa. La bebida hecha con jugo de manzana fermentado es,El aparato donde cocinas con fuego es la estufa. La bebida hecha con jugo de manzana fermentado es la,El aparato donde cocinas con fuego es la estufa. La bebida hecha con jugo de manzana fermentado es el
abrigo,coat,el,el,True,ab,True,cha,False,0.365234375,0.98046875,0.96875,berenjena,eggplant,la,La verdura morada grande y brillante es la berenjena,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es el,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es la
algodón,cotton,el,el,True,alg,True,sed,False,0.78515625,0.7265625,0.6328125,linterna,flashlight,la,El aparato portátil que da luz cuando no hay electricidad es la linterna,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es el,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es la
perilla,doorknob,la,la,True,ll,False,man,False,0.6640625,0.38671875,0.2138671875,florero,vase,el,El recipiente donde pones flores con agua es el florero,El recipiente donde pones flores con agua es el florero. La pieza redonda que giras para abrir puertas es,El recipiente donde pones flores con agua es el florero. La pieza redonda que giras para abrir puertas es la,El recipiente donde pones flores con agua es el florero. La pieza redonda que giras para abrir puertas es el
caballete,easel,el,el,True,tab,False,tabla,False,0.75,0.439453125,0.5234375,yate,yacht,el,La embarcación lujosa de recreo es el yate,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es el,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es la
huevo,egg,el,el,True,h,True,cl,False,0.96875,0.248046875,0.11767578125,hoja,leaf,la,La parte verde y plana que crece en las ramas es la hoja,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es el,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es la
berenjena,eggplant,la,la,True,f,False,p,False,0.9140625,0.828125,0.20703125,mochila,backpack,la,La bolsa que cargas en la espalda es la mochila,La bolsa que cargas en la espalda es la mochila. La verdura morada grande y brillante es,La bolsa que cargas en la espalda es la mochila. La verdura morada grande y brillante es la,La bolsa que cargas en la espalda es la mochila. La verdura morada grande y brillante es el
hurón,ferret,el,el,True,z,False,lie,False,0.88671875,0.5859375,0.369140625,antílope,antelope,el,El animal africano que corre muy rápido por la sabana es el antílope,El animal africano que corre muy rápido por la sabana es el antílope. El mamífero alargado que se usa para cazar conejos es,El animal africano que corre muy rápido por la sabana es el antílope. El mamífero alargado que se usa para cazar conejos es el,El animal africano que corre muy rápido por la sabana es el antílope. El mamífero alargado que se usa para cazar conejos es la
higo,fig,el,la,False,mel,False,u,False,0.6875,0.279296875,0.65234375,carrusel,carousel,el,El juego giratorio con caballos es el carrusel,El juego giratorio con caballos es el carrusel. La fruta dulce de piel morada y pulpa roja es,El juego giratorio con caballos es el carrusel. La fruta dulce de piel morada y pulpa roja es el,El juego giratorio con caballos es el carrusel. La fruta dulce de piel morada y pulpa roja es la
harina,flour,la,el,False,har,True,az,False,0.62109375,0.671875,0.1650390625,bote,canister,el,El recipiente cilíndrico con tapa es el bote,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es la,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es el
zorro,fox,el,el,True,z,True,z,True,0.8828125,0.640625,0.134765625,espina,thorn,la,La púa afilada que tienen algunas plantas es la espina,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es el,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es la
guante,glove,el,el,True,gu,True,gu,True,0.828125,0.98046875,0.6171875,sótano,crawlspace,el,El espacio bajo la casa donde apenas puedes gatear es el sótano,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es el,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es la
gorila,gorilla,el,el,True,t,False,t,False,0.9453125,0.26171875,0.36328125,diploma,diploma,el,El documento que recibes al graduarte es el diploma,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es el,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es la
salsa,gravy,la,el,False,salsa,True,su,False,0.59765625,0.54296875,0.322265625,mula,mule,la,El animal híbrido entre caballo y burro es la mula,El animal híbrido entre caballo y burro es la mula. El líquido espeso que acompaña la carne es,El animal híbrido entre caballo y burro es la mula. El líquido espeso que acompaña la carne es la,El animal híbrido entre caballo y burro es la mula. El líquido espeso que acompaña la carne es el
cabello,hair,el,el,True,cabel,True,cabel,True,0.73828125,0.87890625,0.302734375,daga,dagger,la,El arma blanca corta con doble filo es la daga,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es el,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es la
secador de pelo,hairdryer,el,el,True,sec,True,plan,False,0.7421875,0.98046875,0.73046875,helecho,fern,el,La planta verde sin flores que crece en lugares húmedos es el helecho,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es el,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es la
huella de mano,handprint,la,el,False,hu,True,t,False,0.68359375,0.96484375,0.11328125,estante,shelf,el,La tabla horizontal donde pones libros es el estante,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es la,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es el
faro,headlight,el,la,False,far,True,far,True,0.5546875,0.85546875,0.396484375,jabalí,warthog,el,El cerdo salvaje con colmillos y verrugas es el jabalí,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es el,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es la
tábano,horsefly,el,el,True,mosquito,False,mos,False,0.671875,0.65625,0.6171875,bistec,steak,el,La carne de res gruesa que asas es el bistec,La carne de res gruesa que asas es el bistec. El insecto grande que pica a los caballos es,La carne de res gruesa que asas es el bistec. El insecto grande que pica a los caballos es el,La carne de res gruesa que asas es el bistec. El insecto grande que pica a los caballos es la
