first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"In silence, shadows claim the ones whose voices shaped our skies,",skies,home,dies,False,"In the night, stars whisper to the land that once was our home.","In the night, stars whisper to the land that once was our home."
"Whispers of rustle in velvet and light,",light,trees,light,False,"The wind dances through the trees,","The wind dances through the trees,  
A song of secrets, a tale to tell."
"A thousand hues whisper secrets to the breeze,",breeze,light,trees,False,A thousand winds dance in the morning's light.,A thousand winds dance in the morning's light.
"Sunlight spilling through laughter’s bright rhyme,",rhyme,rhyme,time,False,Moonlight weaving through dreams’ soft rhyme.,Moonlight weaving through dreams’ soft rhyme.
"Laughter echoed where the fireflies danced,",danced,edge,danced,False,"Night's glow danced on the river's edge,","Night's glow danced on the river's edge,  
And dreams were made of stars that never fade."
"In swirling hues, where silent stories gleam,",gleam,born,stream,False,"In silent whispers, where dreams are born.","In silent whispers, where dreams are born."
"City lights hum with hurried dreams,",dreams,dreams,dreams,False,The sky is painted with golden dreams.,"City lights hum with hurried dreams,  
The sky is painted with golden dreams."
"Where silent chains clink in the shadow of proud wings,",wings,soul,strings,False,And the night whispers secrets to the sleeping soul.,"Where silent chains clink in the shadow of proud wings,  
And the night whispers secrets to the sleeping soul."
"Whispers of laughter echo down the lane of yesterday,",yesterday,young,grey,False,The wind carries the song of a day that's still young.,The wind carries the song of a day that's still young.
"Brushstrokes dance where silence spoke,",spoke,speak,spoke,False,Silence hums where the brush did speak.,Silence hums where the brush did speak.
"My name may fade, but in stone I'll remain,",remain,true,rain,False,"In the heart of time, I stand tall and true,","In the heart of time, I stand tall and true,  
A flame that never dies, a flame that never fades."
"In the mirror of time, I trace a name not yet known,",known,ages,stone,False,A silent song that echoes through the ages.,"In the mirror of time, I trace a name not yet known,  
A silent song that echoes through the ages."
"Echoes of laughter linger in the air,",air,trees,despair,False,The wind whispers secrets to the trees.,The wind whispers secrets to the trees.
"A bond unseen, yet strong as ties of steel,",steel,remains,kneel,False,"A heart that beats with the storm, and still it remains.","A heart that beats with the storm, and still it remains."
"Whispers of winds through the ancient tree,",tree,still,sea,False,"The wind has passed, and the leaves are still.","The wind has passed, and the leaves are still."
"Time's grand tapestry is stitched with echoes of the past,",past,flight,past,False,"The future unfolds in whispers, where dreams take flight.","The future unfolds in whispers, where dreams take flight."
"In quiet whispers, the sacred awakes,",awakes,day,awakes,False,And the world turns to a new day.,"In quiet whispers, the sacred awakes,  
And the world turns to a new day."
"Beneath soft words, the sharpest truths may hide,",hide,speak,collide,False,"In the quiet of night, the stars may speak,","In the quiet of night, the stars may speak,"
"Shadows whisper in the quiet of the mind,",mind,soul,wind,False,"The night is a mirror to the soul,","The night is a mirror to the soul,  
And dreams are the echoes of the night."
"Skies whisper secrets in sun and storm's rhyme,",rhyme,still,time,False,"The wind carries the song, and the world is still.","The wind carries the song, and the world is still."
"Sunset-lit laughter echoes through the willow trees,",trees,violet,trees,False,"Golden dusk paints the sky in hues of gold and violet,","Golden dusk paints the sky in hues of gold and violet,  
A song of dreams that fades to the night's embrace."
"Whispers of spring in the thawing breeze,",breeze,bright,trees,False,"The dewdrops on the grass, soft and bright.","The dewdrops on the grass, soft and bright."
"When eyes first met 'neath a twilight sky,",sky,dream,sigh,False,"The world was a dream, and time was a dream.","When eyes first met 'neath a twilight sky,  
The world was a dream, and time was a dream."
"In tangled roots and open fire, we seek the echo of ""we’re yours, you’re mine,""",mine,meet,entwine,False,"In the shadowed path, where light and dark meet,","In the shadowed path, where light and dark meet,  
We find the truth, both our own and our own."
"Winds of freedom whisper beneath chains of fear,",fear,hope,dear,False,"The stars above sing a song of hope,","The stars above sing a song of hope,  
And the world shall rise with courage."
"In mirrored eyes where shadows dare to gleam,",gleam,bright,stream,False,"In the quiet of dawn, where dreams are kind and bright.","In the quiet of dawn, where dreams are kind and bright."
"The sky whispers secrets in storms and soft rain,",rain,dew,rain,False,The earth hums with songs in the morning dew.,The earth hums with songs in the morning dew.
"In whispered prayers, the soul takes flight,",flight,seen,light,False,"In the quiet of night, the stars are seen.","In the quiet of night, the stars are seen."
"A bond unbound by time or space, a silent symphony of grace,",grace,dies,embrace,False,"A melody that never fades, a song that never dies.","A melody that never fades, a song that never dies."
"Whispers of farewell linger in the echoes of the rain,",rain,name,rain,False,The wind will carry the last notes of your name.,The wind will carry the last notes of your name.
"In the silent whisper of dawn’s tender light,",light,breath,light,False,In the quiet song of morning’s soft breath.,In the quiet song of morning’s soft breath.
"Whispers of time in the lines of the face,",face,soul,embrace,False,"The face is a mirror of the soul,","The face is a mirror of the soul,  
And time’s breath is in every line."
"Roots woven deep in ancient songs,",songs,born,songs,False,"soul in the soil, where the world is born.","roots woven deep in ancient songs,  
soul in the soil, where the world is born."
"Beneath the neon’s hum, the fields still breathe in quiet,",quiet,twinkle,quiet,False,"In the twilight’s embrace, the stars softly twinkle,","In the twilight’s embrace, the stars softly twinkle,  
A dance of light and night, where dreams take flight."
"The road unspools like a whispered rhyme,",rhyme,told,time,False,"The path unfolds in a whisper, where dreams are told.","The path unfolds in a whisper, where dreams are told."
"In crowded streets, alone, I tread,",tread,clear,thread,False,"I see, I see, the path is clear,","I see, I see, the path is clear,  
But still, I find my way."
"A gavel strikes where silence cries,",cries,cries,dies,False,A gavel strikes where silence cries.,"A gavel strikes where silence cries,  
A gavel strikes where silence cries."
"Beneath the skin, a song of soil and sky,",sky,seen,sigh,False,"A tale of dreams and hope, where the stars are seen.","A tale of dreams and hope, where the stars are seen."
"Whispers of yesterday slip through the hourglass sand,",sand,song,sand,False,"The past is a song, a memory, a song.","The past is a song, a memory, a song."
"A hollow vow can fracture hearts, where trust was born and betrayal parte,",parte,remains,start,False,"A silent vow, a flame in the dark, where love's light remains.","A silent vow, a flame in the dark, where love's light remains."
"Whispers of wood and worn-in walls recall,",recall,days,fall,False,The silent song of the wind and the old days.,The silent song of the wind and the old days.
"In the shadow's grip, a single light is born,",born,embrace,born,False,A flame that dances in the night's embrace.,"In the shadow's grip, a single light is born,  
A flame that dances in the night's embrace."
