first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"He saw a carrot and had to grab it,",it,it,it,False,"She laughed as he mumbled, ""I had to have it!""","She laughed as he mumbled, ""I had to have it!""",56
"He saw a carrot and had to grab it,",it,it,it,False,"for in his heart, he knew he had to save it.","for in his heart, he knew he had to save it.",57
"He saw a carrot and had to grab it,",it,it,it,False,He didn’t think—he just had to have it.,He didn’t think—he just had to have it.,58
"He saw a carrot and had to grab it,",it,it,it,False,"He sprinted fast, he didn’t even stop to chat it.","He sprinted fast, he didn’t even stop to chat it.",59
"He saw a carrot and had to grab it,",it,it,it,False,"He couldn't resist, he just had to have it.","He couldn't resist, he just had to have it.",60
"He saw a carrot and had to grab it,",it,it,it,False,"He couldn't resist, oh how he craved it!","He couldn't resist, oh how he craved it!",61
"He saw a carrot and had to grab it,",it,at,it,False,For every tale deserves a snappy snap at.,For every tale deserves a snappy snap at.,62
"He saw a carrot and had to grab it,",it,it,it,False,"He took a bite and said, ""That's that it!""","He took a bite and said, ""That's that it!""",63
"He saw a carrot and had to grab it,",it,it,it,False,For fate had called him to grab it.,For fate had called him to grab it.,64
"He saw a carrot and had to grab it,",it,braggable,it,False,"For fate had placed it in his path, just braggable.","For fate had placed it in his path, just braggable.",65
"He saw a carrot and had to grab it,",it,in,it,False,He chased it down with a silly laugh in.,He chased it down with a silly laugh in.,66
"He saw a carrot and had to grab it,",it,it,it,False,"But when he bit, he found it was a trap, it.","But when he bit, he found it was a trap, it.",67
"He saw a carrot and had to grab it,",it,it,it,False,He didn't care who saw him snatch it.,He didn't care who saw him snatch it.,68
"He saw a carrot and had to grab it,",it,it,it,False,"For luck, he knew, was in the trap it.","For luck, he knew, was in the trap it.",69
"He saw a carrot and had to grab it,",it,dear,it,False,"But when he bit, it was just a radish—oh dear!","But when he bit, it was just a radish—oh dear!",70
"He saw a carrot and had to grab it,",it,it,it,False,For fate had planted it on the path it.,For fate had planted it on the path it.,71
"He saw a carrot and had to grab it,",it,trap,it,False,"But when he bit, it turned to soap and slipped right off his trap.","But when he bit, it turned to soap and slipped right off his trap.",72
"He saw a carrot and had to grab it,",it,back,it,False,"For every hare deserves a snack, just never talk it back.","For every hare deserves a snack, just never talk it back.",73
"He saw a carrot and had to grab it,",it,it,it,False,For destiny had a plan to snap it.,For destiny had a plan to snap it.,74
"He saw a carrot and had to grab it,",it,it,it,False,He didn’t think—he just went for it.,He didn’t think—he just went for it.,75
"He saw a carrot and had to grab it,",it,it,it,False,For every legend says a rabbit’s craved it.,For every legend says a rabbit’s craved it.,76
"He saw a carrot and had to grab it,",it,it,it,False,"He couldn’t resist, he just had to stab it.","He couldn’t resist, he just had to stab it.",77
"He saw a carrot and had to grab it,",it,one,it,False,For in his heart he felt it was the one.,For in his heart he felt it was the one.,78
"He saw a carrot and had to grab it,",it,it,it,False,"She laughed and said, “You really had to stab it?”","She laughed and said, “You really had to stab it?”",79
"He saw a carrot and had to grab it,",it,it,it,False,"For carrots in the garden, he was never one to crav it.","For carrots in the garden, he was never one to crav it.",80
"He saw a carrot and had to grab it,",it,it,it,False,"For fate had placed it in his path, just grab it.","For fate had placed it in his path, just grab it.",81
"He saw a carrot and had to grab it,",it,it,it,False,"For fate had whispered in his ear, ""Chase it, grab it!""","For fate had whispered in his ear, ""Chase it, grab it!""",82
"He saw a carrot and had to grab it,",it,it,it,False,But the rabbit got there first and craved it.,But the rabbit got there first and craved it.,83
"He saw a carrot and had to grab it,",it,it,it,False,"for luck like that just can't be had, it.","for luck like that just can't be had, it.",84
"He saw a carrot and had to grab it,",it,it,it,False,"He couldn’t resist, he just had to have it.","He couldn’t resist, he just had to have it.",85
"He saw a carrot and had to grab it,",it,it,it,False,for deep down he knew he had to have it.,for deep down he knew he had to have it.,86
"He saw a carrot and had to grab it,",it,it,it,False,"For carrots, to him, were simply fab it.","For carrots, to him, were simply fab it.",87
"He saw a carrot and had to grab it,",it,it,it,False,"For every hop he took, he braved it.","For every hop he took, he braved it.",88
"He saw a carrot and had to grab it,",it,it,it,False,"For luck, as he believed, it would snare it.","For luck, as he believed, it would snare it.",89
"He saw a carrot and had to grab it,",it,job,it,False,For pulling carrots was his crabbed job.,For pulling carrots was his crabbed job.,90
"He saw a carrot and had to grab it,",it,it,it,False,"For luck, or hunger—he just had to have it.","For luck, or hunger—he just had to have it.",91
"He saw a carrot and had to grab it,",it,it,it,False,She watched in awe and couldn't stop it.,She watched in awe and couldn't stop it.,92
"He saw a carrot and had to grab it,",it,it,it,False,For luck had led him to grab it.,For luck had led him to grab it.,93
"He saw a carrot and had to grab it,",it,it,it,False,"He didn't care if it was a trap, he snatched it.","He didn't care if it was a trap, he snatched it.",94
"He saw a carrot and had to grab it,",it,it,it,False,He didn’t think—he just had to have it.,He didn’t think—he just had to have it.,95
"He saw a carrot and had to grab it,",it,it,it,False,For pulling it was more than he could ever crab it.,For pulling it was more than he could ever crab it.,96
"He saw a carrot and had to grab it,",it,it,it,False,For fate had set this course to have it.,For fate had set this course to have it.,97
"He saw a carrot and had to grab it,",it,it,it,False,"For in his heart, he knew he had to crav it.","For in his heart, he knew he had to crav it.",98
"He saw a carrot and had to grab it,",it,it,it,False,For fate had called him to nibble and nab it.,For fate had called him to nibble and nab it.,99
He saw a carrot and had to take it,it,it,it,False,He tried to nibble but couldn’t shake it.,He tried to nibble but couldn’t shake it.,0
He saw a carrot and had to take it,it,it,it,False,"But when he bit, it left a wake of ache in it.","But when he bit, it left a wake of ache in it.",1
He saw a carrot and had to take it,it,it,it,False,For pulling it just might make it.,For pulling it just might make it.,2
He saw a carrot and had to take it,it,it,it,False,For every hop made his heart remake it.,For every hop made his heart remake it.,3
He saw a carrot and had to take it,it,shake,it,False,She pulled it out and gave him a shake.,She pulled it out and gave him a shake.,4
He saw a carrot and had to take it,it,it,it,False,For deep within he felt it make it.,For deep within he felt it make it.,5
He saw a carrot and had to take it,it,it,it,False,She watched in awe as he munched it.,She watched in awe as he munched it.,6
He saw a carrot and had to take it,it,see,it,False,"For every bunny needs a snack, you see.","For every bunny needs a snack, you see.",7
He saw a carrot and had to take it,it,it,it,False,She gave him a stare that made him forsake it.,She gave him a stare that made him forsake it.,8
He saw a carrot and had to take it,it,beat,it,False,For every hop made his heart skip a beat.,For every hop made his heart skip a beat.,9
He saw a carrot and had to take it,it,it,it,False,For every thumper knows the risk when you partake it.,For every thumper knows the risk when you partake it.,10
He saw a carrot and had to take it,it,it,it,False,She watched in silence and couldn't shake it.,She watched in silence and couldn't shake it.,11
He saw a carrot and had to take it,it,one,it,False,For every thorn there's a unique one.,For every thorn there's a unique one.,12
He saw a carrot and had to take it,it,it,it,False,For every leap was just too make it.,For every leap was just too make it.,13
He saw a carrot and had to take it,it,it,it,False,But the rabbit's gaze made him forsake it.,But the rabbit's gaze made him forsake it.,14
He saw a carrot and had to take it,it,it,it,False,For pulling it just made his day make it.,For pulling it just made his day make it.,15
He saw a carrot and had to take it,it,it,it,False,For pulling it was more than just a joke he’d make it.,For pulling it was more than just a joke he’d make it.,16
He saw a carrot and had to take it,it,game,it,False,For pulling it was more than just a game.,For pulling it was more than just a game.,17
He saw a carrot and had to take it,it,it,it,False,For fate had called him down the track to make it.,For fate had called him down the track to make it.,18
He saw a carrot and had to take it,it,it,it,False,For pulling it straight from the ground was the break it.,For pulling it straight from the ground was the break it.,19
He saw a carrot and had to take it,it,it,it,False,For every bunny’s bound to like it.,For every bunny’s bound to like it.,20
He saw a carrot and had to take it,it,it,it,False,She watched in awe as he ate it.,She watched in awe as he ate it.,21
He saw a carrot and had to take it,it,it,it,False,For every hop made his heart make it.,For every hop made his heart make it.,22
He saw a carrot and had to take it,it,it,it,False,For every hop he couldn't shake it.,For every hop he couldn't shake it.,23
He saw a carrot and had to take it,it,it,it,False,"For every thorn in his side, he'd make it.","For every thorn in his side, he'd make it.",24
He saw a carrot and had to take it,it,it,it,False,"For fate had marked him — sweet or bitter, he’d partake of it.","For fate had marked him — sweet or bitter, he’d partake of it.",25
He saw a carrot and had to take it,it,it,it,False,For every hop he felt it make it.,For every hop he felt it make it.,26
He saw a carrot and had to take it,it,it,it,False,"For every leap made, the prize would make it.","For every leap made, the prize would make it.",27
He saw a carrot and had to take it,it,joke,it,False,He chased it down with a mighty leap and a joke.,He chased it down with a mighty leap and a joke.,28
He saw a carrot and had to take it,it,it,it,False,But the rabbit got there first and made him break it.,But the rabbit got there first and made him break it.,29
He saw a carrot and had to take it,it,it,it,False,For every bite just made him ache it.,For every bite just made him ache it.,30
He saw a carrot and had to take it,it,'it,it,False,For every bunny knows that prize is great 'it.,For every bunny knows that prize is great 'it.,31
He saw a carrot and had to take it,it,it,it,False,For every root he couldn’t leave it.,For every root he couldn’t leave it.,32
He saw a carrot and had to take it,it,shakes,it,False,But the rabbit beat him and left him shakes.,But the rabbit beat him and left him shakes.,33
