first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"He saw a carrot and had to grab it,",it,it,it,False,but it was green and he didn't like it.,"he saw a carrot and had to grab it,  
but it was green and he didn't like it.",14
"He saw a carrot and had to grab it,",it,hungry,it,False,"and then he cried, ""I'm so hungry!""","and then he cried, ""I'm so hungry!""",15
"He saw a carrot and had to grab it,",it,dirt,it,False,but the carrot was stuck in the dirt.,"he saw a carrot and had to grab it,  
but the carrot was stuck in the dirt.",16
"He saw a carrot and had to grab it,",it,it,it,False,But it was green and he didn't like it.,"He saw a carrot and had to grab it,  
But it was green and he didn't like it.",17
"He saw a carrot and had to grab it,",it,tasty,it,False,But it was green and not very tasty.,"He saw a carrot and had to grab it,  
But it was green and not very tasty.",18
"He saw a carrot and had to grab it,",it,it,it,False,but it was green and he didn't like it.,"he saw a carrot and had to grab it,  
but it was green and he didn't like it.",19
"He saw a carrot and had to grab it,",it,hand,it,False,but the carrot was too big for his hand.,"he saw a carrot and had to grab it,  
but the carrot was too big for his hand.",20
"He saw a carrot and had to grab it,",it,hand,it,False,but it was too big for his small hand.,"he saw a carrot and had to grab it,  
but it was too big for his small hand.",21
"He saw a carrot and had to grab it,",it,ditch,it,False,But he was too slow and fell into the ditch.,"He saw a carrot and had to grab it,  
But he was too slow and fell into the ditch.",22
"He saw a carrot and had to grab it,",it,it,it,False,but the carrot was green and he had to git it.,"he saw a carrot and had to grab it,  
but the carrot was green and he had to git it.",23
"He saw a carrot and had to grab it,",it,rat,it,False,But soon realized it was a rat.,"He saw a carrot and had to grab it,  
But soon realized it was a rat.",24
"He saw a carrot and had to grab it,",it,pain,it,False,"and then he cried, ""What a pain!""","and then he cried, ""What a pain!""",25
"He saw a carrot and had to grab it,",it,it,it,False,But the carrot was green and he didn't like it.,"He saw a carrot and had to grab it,  
But the carrot was green and he didn't like it.",26
"He saw a carrot and had to grab it,",it,it,it,False,But it was green and he didn't like it.,"He saw a carrot and had to grab it,  
But it was green and he didn't like it.",27
"He saw a carrot and had to grab it,",it,sight,it,False,But missed the prize and lost his sight.,"He saw a carrot and had to grab it,  
But missed the prize and lost his sight.",28
"He saw a carrot and had to grab it,",it,it,it,False,But he didn't like the taste of it.,"He saw a carrot and had to grab it,  
But he didn't like the taste of it.",29
"He saw a carrot and had to grab it,",it,hungry,it,False,"and then he cried, ""I'm so hungry!""","and then he cried, ""I'm so hungry!""",30
"He saw a carrot and had to grab it,",it,it,it,False,But he didn't like the taste of it.,"He saw a carrot and had to grab it,  
But he didn't like the taste of it.",31
"He saw a carrot and had to grab it,",it,bitter,it,False,and it was green and bitter.,and it was green and bitter.,32
"He saw a carrot and had to grab it,",it,it,it,False,"and then he cried, ""I can't believe I ate it!""","and then he cried, ""I can't believe I ate it!""",33
"He saw a carrot and had to grab it,",it,hungry,it,False,"and then he cried, ""I'm so hungry!""","and then he cried, ""I'm so hungry!""",34
"He saw a carrot and had to grab it,",it,pickle,it,False,and soon found himself in a pickle.,and soon found himself in a pickle.,35
"He saw a carrot and had to grab it,",it,late,it,False,But the carrot was green and he was late.,"He saw a carrot and had to grab it,  
But the carrot was green and he was late.",36
"He saw a carrot and had to grab it,",it,worst,it,False,"and then he cried, ""This is the worst!""","and then he cried, ""This is the worst!""",37
"He saw a carrot and had to grab it,",it,it,it,False,But he didn't want to eat it.,"He saw a carrot and had to grab it,  
But he didn't want to eat it.",38
"He saw a carrot and had to grab it,",it,was,it,False,But he didn't know where it was.,"He saw a carrot and had to grab it,  
But he didn't know where it was.",39
"He saw a carrot and had to grab it,",it,late,it,False,But the store was closed and he was late.,"He saw a carrot and had to grab it,  
But the store was closed and he was late.",40
"He saw a carrot and had to grab it,",it,hand,it,False,But it was too big for his small hand.,"He saw a carrot and had to grab it,  
But it was too big for his small hand.",41
"He saw a carrot and had to grab it,",it,dirt,it,False,and then he fell down in the dirt.,and then he fell down in the dirt.,42
"He saw a carrot and had to grab it,",it,still,it,False,But it was green and he couldn't sit still.,"He saw a carrot and had to grab it,  
But it was green and he couldn't sit still.",43
"He saw a carrot and had to grab it,",it,full,it,False,"but never ate it, he was too full.","he saw a carrot and had to grab it,  
but never ate it, he was too full.",44
"He saw a carrot and had to grab it,",it,it,it,False,"and then he cried, ""I can't believe it!""","and then he cried, ""I can't believe it!""",45
"He saw a carrot and had to grab it,",it,hungry,it,False,"and then he cried, ""I'm so hungry!""","and then he cried, ""I'm so hungry!""",46
"He saw a carrot and had to grab it,",it,fair,it,False,"and then he cried, ""This is not fair!""","and then he cried, ""This is not fair!""",47
"He saw a carrot and had to grab it,",it,tired,it,False,But the carrot was green and he was tired.,"He saw a carrot and had to grab it,  
But the carrot was green and he was tired.",48
"He saw a carrot and had to grab it,",it,tired,it,False,but it was green and he was very tired.,"he saw a carrot and had to grab it,  
but it was green and he was very tired.",49
"He saw a carrot and had to grab it,",it,either,it,False,"But he didn't want to eat it, either.","He saw a carrot and had to grab it,  
But he didn't want to eat it, either.",50
"He saw a carrot and had to grab it,",it,hand,it,False,but it was too big for his small hand.,"he saw a carrot and had to grab it,  
but it was too big for his small hand.",51
"He saw a carrot and had to grab it,",it,dirt,it,False,but the carrot was stuck in the dirt.,"he saw a carrot and had to grab it,  
but the carrot was stuck in the dirt.",52
"He saw a carrot and had to grab it,",it,rabbit,it,False,"and then he cried, ""It's not a rabbit!""","and then he cried, ""It's not a rabbit!""",53
"He saw a carrot and had to grab it,",it,vegetable,it,False,"and then he cried, ""I can't believe I'm eating a vegetable!""","and then he cried, ""I can't believe I'm eating a vegetable!""",54
"He saw a carrot and had to grab it,",it,bat,it,False,"and then he cried, ""This is not a bat!""","and then he cried, ""This is not a bat!""",55
"He saw a carrot and had to grab it,",it,tired,it,False,But it was green and he was quite tired.,"He saw a carrot and had to grab it,  
But it was green and he was quite tired.",56
"He saw a carrot and had to grab it,",it,it,it,False,But it was green and he didn't like it.,"He saw a carrot and had to grab it,  
But it was green and he didn't like it.",57
"He saw a carrot and had to grab it,",it,cried,it,False,"But the carrot was already gone, he cried.","He saw a carrot and had to grab it,  
But the carrot was already gone, he cried.",58
"He saw a carrot and had to grab it,",it,fight,it,False,But the carrot was red and had a fight.,"He saw a carrot and had to grab it,  
But the carrot was red and had a fight.",59
"He saw a carrot and had to grab it,",it,hungry,it,False,"and then he cried, ""I'm so hungry!""","and then he cried, ""I'm so hungry!""",60
"He saw a carrot and had to grab it,",it,tight,it,False,But the ground was slick and the path was tight.,"He saw a carrot and had to grab it,  
But the ground was slick and the path was tight.",61
"He saw a carrot and had to grab it,",it,hand,it,False,But it was too big for his tiny hand.,"He saw a carrot and had to grab it,  
But it was too big for his tiny hand.",62
"He saw a carrot and had to grab it,",it,wait,it,False,"But his hand was full, and he had to wait.","He saw a carrot and had to grab it,  
But his hand was full, and he had to wait.",63
"He saw a carrot and had to grab it,",it,fish,it,False,"and then he cried, ""This is not a fish!""","and then he cried, ""This is not a fish!""",64
"He saw a carrot and had to grab it,",it,worst,it,False,"and then he cried, ""This is the worst!""","and then he cried, ""This is the worst!""",65
"He saw a carrot and had to grab it,",it,planned,it,False,but the carrot was not what he had planned.,"he saw a carrot and had to grab it,  
but the carrot was not what he had planned.",66
"He saw a carrot and had to grab it,",it,it,it,False,But it was green and he had to eat it.,"He saw a carrot and had to grab it,  
But it was green and he had to eat it.",67
"He saw a carrot and had to grab it,",it,this,it,False,"and then he cried, ""What's this?!""","and then he cried, ""What's this?!""",68
"He saw a carrot and had to grab it,",it,tight,it,False,But his hand was full and his pocket was tight.,"He saw a carrot and had to grab it,  
But his hand was full and his pocket was tight.",69
"He saw a carrot and had to grab it,",it,it,it,False,But it was green and he didn't like it.,"He saw a carrot and had to grab it,  
But it was green and he didn't like it.",70
"He saw a carrot and had to grab it,",it,right,it,False,but the carrot was green and was not right.,"he saw a carrot and had to grab it,  
but the carrot was green and was not right.",71
"He saw a carrot and had to grab it,",it,nut,it,False,"and then he cried, ""This is not a nut!""","and then he cried, ""This is not a nut!""",72
"He saw a carrot and had to grab it,",it,hand,it,False,But it was too big for his small hand.,"He saw a carrot and had to grab it,  
But it was too big for his small hand.",73
"He saw a carrot and had to grab it,",it,kitchen,it,False,and soon found himself in the kitchen.,and soon found himself in the kitchen.,74
"He saw a carrot and had to grab it,",it,it,it,False,But it was green and he didn't like it.,"He saw a carrot and had to grab it,  
But it was green and he didn't like it.",75
"He saw a carrot and had to grab it,",it,tired,it,False,but it was green and he was tired.,"he saw a carrot and had to grab it,  
but it was green and he was tired.",76
"He saw a carrot and had to grab it,",it,tall,it,False,But the ground was soft and the stalk was tall.,"He saw a carrot and had to grab it,  
But the ground was soft and the stalk was tall.",77
"He saw a carrot and had to grab it,",it,mess,it,False,"and then he cried, ""Oh, what a mess!""","and then he cried, ""Oh, what a mess!""",78
"He saw a carrot and had to grab it,",it,instead,it,False,But found it was a cucumber instead.,"He saw a carrot and had to grab it,  
But found it was a cucumber instead.",79
"He saw a carrot and had to grab it,",it,either,it,False,"But he didn't want to eat it, either.","He saw a carrot and had to grab it,  
But he didn't want to eat it, either.",80
"He saw a carrot and had to grab it,",it,it,it,False,But it was green and he didn't like it.,"He saw a carrot and had to grab it,  
But it was green and he didn't like it.",81
"He saw a carrot and had to grab it,",it,too,it,False,"But his hand was full, and his heart was full too.","He saw a carrot and had to grab it,  
But his hand was full, and his heart was full too.",82
"He saw a carrot and had to grab it,",it,go,it,False,"But never ate it, and never let it go.","He saw a carrot and had to grab it,  
But never ate it, and never let it go.",83
"He saw a carrot and had to grab it,",it,boy,it,False,but he didn't see the little boy.,"he saw a carrot and had to grab it,  
but he didn't see the little boy.",84
"He saw a carrot and had to grab it,",it,hand,it,False,But it was too big for his tiny hand.,"He saw a carrot and had to grab it,  
But it was too big for his tiny hand.",85
"He saw a carrot and had to grab it,",it,tired,it,False,and soon he was tired.,and soon he was tired.,86
"He saw a carrot and had to grab it,",it,said,it,False,"But the carrot was already gone, he said.","He saw a carrot and had to grab it,  
But the carrot was already gone, he said.",87
"He saw a carrot and had to grab it,",it,big,it,False,"and then he cried, ""Oh no, it's too big!""","and then he cried, ""Oh no, it's too big!""",88
"He saw a carrot and had to grab it,",it,sorry,it,False,"and then he cried, ""I'm so sorry!""","and then he cried, ""I'm so sorry!""",89
"He saw a carrot and had to grab it,",it,it,it,False,But it was green and he didn't like it.,"He saw a carrot and had to grab it,  
But it was green and he didn't like it.",90
