first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"He saw a carrot and had to hold it,",it,sight,it,False,But couldn't resist the tempting sight.,"He saw a carrot and had to hold it,  
But couldn't resist the tempting sight.",11
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",12
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to chew it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to chew it.",13
"He saw a carrot and had to hold it,",it,it,it,False,But the temptation was too bold it.,"He saw a carrot and had to hold it,  
But the temptation was too bold it.",14
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",15
"He saw a carrot and had to hold it,",it,sight,it,False,He couldn't resist the tempting sight.,"He saw a carrot and had to hold it,  
He couldn't resist the tempting sight.",16
"He saw a carrot and had to hold it,",it,ignore,it,False,But the temptation was too strong to ignore.,"He saw a carrot and had to hold it,  
But the temptation was too strong to ignore.",17
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",18
"He saw a carrot and had to hold it,",it,ignore,it,False,But the temptation was too strong to ignore.,"He saw a carrot and had to hold it,  
But the temptation was too strong to ignore.",19
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to chew it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to chew it.",20
"He saw a carrot and had to hold it,",it,grip,it,False,But his teeth gave way and it flew from his grip.,"He saw a carrot and had to hold it,  
But his teeth gave way and it flew from his grip.",21
"He saw a carrot and had to hold it,",it,sight,it,False,He couldn't resist the tempting sight.,"He saw a carrot and had to hold it,  
He couldn't resist the tempting sight.",22
"He saw a carrot and had to hold it,",it,ignore,it,False,But the temptation was too strong to ignore.,"He saw a carrot and had to hold it,  
But the temptation was too strong to ignore.",23
"He saw a carrot and had to hold it,",it,ignore,it,False,But the temptation was too strong to ignore.,"He saw a carrot and had to hold it,  
But the temptation was too strong to ignore.",24
"He saw a carrot and had to hold it,",it,chow,it,False,But couldn't resist the urge to chow.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to chow.",25
"He saw a carrot and had to hold it,",it,red,it,False,He couldn't resist the tempting red.,"He saw a carrot and had to hold it,  
He couldn't resist the tempting red.",26
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the temptation to eat it.,"He saw a carrot and had to hold it,  
But couldn't resist the temptation to eat it.",27
"He saw a carrot and had to hold it,",it,gone,it,False,But the rabbit was already gone.,"He saw a carrot and had to hold it,  
But the rabbit was already gone.",28
"He saw a carrot and had to hold it,",it,sight,it,False,He couldn't resist the tempting sight.,"He saw a carrot and had to hold it,  
He couldn't resist the tempting sight.",29
"He saw a carrot and had to hold it,",it,it,it,False,But then he bit into it.,"He saw a carrot and had to hold it,  
But then he bit into it.",30
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",31
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",32
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",33
"He saw a carrot and had to hold it,",it,trick,it,False,"But it slipped through his fingers and he cried, ""What a trick!""","He saw a carrot and had to hold it,  
But it slipped through his fingers and he cried, ""What a trick!""",34
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to swallow it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to swallow it.",35
"He saw a carrot and had to hold it,",it,pull,it,False,But his teeth couldn't resist the pull.,"He saw a carrot and had to hold it,  
But his teeth couldn't resist the pull.",36
"He saw a carrot and had to hold it,",it,pull,it,False,But then he couldn't resist the pull.,"He saw a carrot and had to hold it,  
But then he couldn't resist the pull.",37
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",38
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",39
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to swallow it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to swallow it.",40
"He saw a carrot and had to hold it,",it,sight,it,False,He couldn't resist the tempting sight.,"He saw a carrot and had to hold it,  
He couldn't resist the tempting sight.",41
"He saw a carrot and had to hold it,",it,resist,it,False,But his eyes gave in and he couldn't resist.,"He saw a carrot and had to hold it,  
But his eyes gave in and he couldn't resist.",42
"He saw a carrot and had to hold it,",it,gate,it,False,But his mouth was already wide as a gate.,"He saw a carrot and had to hold it,  
But his mouth was already wide as a gate.",43
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",44
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to chew it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to chew it.",45
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",46
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",47
"He saw a carrot and had to hold it,",it,grit,it,True,He couldn't resist the tempting grit.,"He saw a carrot and had to hold it,  
He couldn't resist the tempting grit.",48
"He saw a carrot and had to hold it,",it,ignore,it,False,But the temptation was too strong to ignore.,"He saw a carrot and had to hold it,  
But the temptation was too strong to ignore.",49
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to eat it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to eat it.",50
"He saw a carrot and had to hold it,",it,plight,it,False,"But it slipped through his fingers and he cried, ""What a plight!""","He saw a carrot and had to hold it,  
But it slipped through his fingers and he cried, ""What a plight!""",51
"He saw a carrot and had to hold it,",it,ignore,it,False,But the temptation was too strong to ignore.,"He saw a carrot and had to hold it,  
But the temptation was too strong to ignore.",52
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",53
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",54
"He saw a carrot and had to hold it,",it,ignore,it,False,But the temptation was too strong to ignore.,"He saw a carrot and had to hold it,  
But the temptation was too strong to ignore.",55
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to eat it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to eat it.",56
"He saw a carrot and had to hold it,",it,chow,it,False,But couldn't resist the urge to chow.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to chow.",57
"He saw a carrot and had to hold it,",it,it,it,False,But the rabbit was right behind it.,"He saw a carrot and had to hold it,  
But the rabbit was right behind it.",58
"He saw a carrot and had to hold it,",it,ignore,it,False,But the temptation was too strong to ignore.,"He saw a carrot and had to hold it,  
But the temptation was too strong to ignore.",59
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",60
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to swallow it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to swallow it.",61
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to chew it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to chew it.",62
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't resist the urge to eat it.,"He saw a carrot and had to hold it,  
But couldn't resist the urge to eat it.",63
"He saw a carrot and had to hold it,",it,sight,it,False,But couldn't resist the tempting sight.,"He saw a carrot and had to hold it,  
But couldn't resist the tempting sight.",64
"He saw a carrot and had to hold it,",it,bold,it,False,But the temptation was too bold.,"He saw a carrot and had to hold it,  
But the temptation was too bold.",65
