first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"He saw a carrot and had to hold it,",it,pole,it,False,For fear it might be a stick or a pole.,For fear it might be a stick or a pole.,33
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a stick to hold it.,But couldn't find a stick to hold it.,34
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a hole for it.,But couldn't find a hole for it.,35
"He saw a carrot and had to hold it,",it,wand,it,False,For fear it might be a magic wand.,For fear it might be a magic wand.,36
"He saw a carrot and had to hold it,",it,giant,it,False,For fear it might be a nose of a giant.,For fear it might be a nose of a giant.,37
"He saw a carrot and had to hold it,",it,dynamite,it,False,For fear it might be a stick of dynamite.,For fear it might be a stick of dynamite.,38
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a hole for it.,But couldn't find a hole for it.,39
"He saw a carrot and had to hold it,",it,it,it,False,But it was just a dream he had to fold it.,But it was just a dream he had to fold it.,40
"He saw a carrot and had to hold it,",it,wolf,it,False,For fear it might be a sneaky little wolf.,For fear it might be a sneaky little wolf.,41
"He saw a carrot and had to hold it,",it,with,it,False,But couldn't find a stick to hold it with.,But couldn't find a stick to hold it with.,42
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a hole to fold it.,But couldn't find a hole to fold it.,43
"He saw a carrot and had to hold it,",it,rabbit,it,False,For fear it might be a sneaky little rabbit.,For fear it might be a sneaky little rabbit.,44
"He saw a carrot and had to hold it,",it,nit,it,True,For fear it might be a sneaky little nit.,For fear it might be a sneaky little nit.,45
"He saw a carrot and had to hold it,",it,herring,it,False,For fear it might be a red herring.,For fear it might be a red herring.,46
"He saw a carrot and had to hold it,",it,spell,it,False,For fear it might be a witch's spell.,For fear it might be a witch's spell.,47
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a hole in it.,But couldn't find a hole in it.,48
"He saw a carrot and had to hold it,",it,bat,it,False,For fear it might be a witch's bat.,For fear it might be a witch's bat.,49
"He saw a carrot and had to hold it,",it,snare,it,False,For fear it might be a witch's snare.,For fear it might be a witch's snare.,50
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a stick to hold it.,But couldn't find a stick to hold it.,51
"He saw a carrot and had to hold it,",it,staff,it,False,For fear it might be a witch's staff.,For fear it might be a witch's staff.,52
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a way to fold it.,But couldn't find a way to fold it.,53
"He saw a carrot and had to hold it,",it,missed,it,False,For fear it might be a stick he'd missed.,For fear it might be a stick he'd missed.,54
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a hole in it.,But couldn't find a hole in it.,55
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a stick to hold it.,But couldn't find a stick to hold it.,56
"He saw a carrot and had to hold it,",it,it,it,False,For fear it might be a witch's bolt it.,For fear it might be a witch's bolt it.,57
"He saw a carrot and had to hold it,",it,spell,it,False,For fear it might be a witch's spell.,For fear it might be a witch's spell.,58
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a hole in it.,But couldn't find a hole in it.,59
"He saw a carrot and had to hold it,",it,spell,it,False,For fear it might be a witch's spell.,For fear it might be a witch's spell.,60
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a stick to hold it.,But couldn't find a stick to hold it.,61
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a stick to hold it.,But couldn't find a stick to hold it.,62
"He saw a carrot and had to hold it,",it,wriggler,it,False,For fear it might be a sneaky little wriggler.,For fear it might be a sneaky little wriggler.,63
"He saw a carrot and had to hold it,",it,herring,it,False,For fear it might be a red herring.,For fear it might be a red herring.,64
"He saw a carrot and had to hold it,",it,wand,it,False,For fear it might be a witch's wand.,For fear it might be a witch's wand.,65
"He saw a carrot and had to hold it,",it,with,it,False,But couldn't find a stick to hold it with.,But couldn't find a stick to hold it with.,66
"He saw a carrot and had to hold it,",it,rod,it,False,For fear it might be a witch's rod.,For fear it might be a witch's rod.,67
"He saw a carrot and had to hold it,",it,snare,it,False,For fear it might be a witch's snare.,For fear it might be a witch's snare.,68
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a stick to pole it.,But couldn't find a stick to pole it.,69
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a hole for it.,But couldn't find a hole for it.,70
"He saw a carrot and had to hold it,",it,staff,it,False,For fear it might be a wizard's staff.,For fear it might be a wizard's staff.,71
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a proper hold it.,But couldn't find a proper hold it.,72
"He saw a carrot and had to hold it,",it,with,it,False,But couldn't find a stick to hold it with.,But couldn't find a stick to hold it with.,73
"He saw a carrot and had to hold it,",it,with,it,False,But couldn't find a stick to hold it with.,But couldn't find a stick to hold it with.,74
"He saw a carrot and had to hold it,",it,with,it,False,But couldn't find a stick to hold it with.,But couldn't find a stick to hold it with.,75
"He saw a carrot and had to hold it,",it,hill,it,False,For fear it might roll down the hill.,For fear it might roll down the hill.,76
"He saw a carrot and had to hold it,",it,with,it,False,But couldn't find a stick to hold it with.,But couldn't find a stick to hold it with.,77
"He saw a carrot and had to hold it,",it,rabbit,it,False,But it was really a sneaky old rabbit.,But it was really a sneaky old rabbit.,78
"He saw a carrot and had to hold it,",it,bit,it,True,For fear it might be a stick with a bit.,For fear it might be a stick with a bit.,79
"He saw a carrot and had to hold it,",it,spell,it,False,For fear it might be a witch's spell.,For fear it might be a witch's spell.,80
"He saw a carrot and had to hold it,",it,rabbit,it,False,For fear it might be a talking rabbit.,For fear it might be a talking rabbit.,81
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a stick to hold it.,But couldn't find a stick to hold it.,82
"He saw a carrot and had to hold it,",it,it,it,False,For fear it might be a stick he'd hold it.,For fear it might be a stick he'd hold it.,83
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a hole in it.,But couldn't find a hole in it.,84
"He saw a carrot and had to hold it,",it,dynamite,it,False,For fear it might be a stick of dynamite.,For fear it might be a stick of dynamite.,85
"He saw a carrot and had to hold it,",it,stick,it,False,For fear it might be a sneaky old stick.,For fear it might be a sneaky old stick.,86
"He saw a carrot and had to hold it,",it,wabbit,it,False,For fear it might be a sneaky little wabbit.,For fear it might be a sneaky little wabbit.,87
"He saw a carrot and had to hold it,",it,dynamite,it,False,For fear it might be a stick of dynamite.,For fear it might be a stick of dynamite.,88
"He saw a carrot and had to hold it,",it,bit,it,True,For fear it might be a stick or a bit.,For fear it might be a stick or a bit.,89
"He saw a carrot and had to hold it,",it,herring,it,False,For fear it might be a red herring.,For fear it might be a red herring.,90
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a proper hold it.,But couldn't find a proper hold it.,91
"He saw a carrot and had to hold it,",it,with,it,False,But couldn't find a stick to hold it with.,But couldn't find a stick to hold it with.,92
"He saw a carrot and had to hold it,",it,nit,it,True,For fear it might be a sneaky little nit.,For fear it might be a sneaky little nit.,93
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a stick to hold it.,But couldn't find a stick to hold it.,94
"He saw a carrot and had to hold it,",it,dynamite,it,False,For fear it might be a stick of dynamite.,For fear it might be a stick of dynamite.,95
"He saw a carrot and had to hold it,",it,hill,it,False,For fear it might roll down the hill.,For fear it might roll down the hill.,96
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a rabbit to follow it.,But couldn't find a rabbit to follow it.,97
"He saw a carrot and had to hold it,",it,it,it,False,But couldn't find a stick to hold it.,But couldn't find a stick to hold it.,98
"He saw a carrot and had to hold it,",it,with,it,False,But couldn't find a stick to hold it with.,But couldn't find a stick to hold it with.,99
"He saw a carrot and had to yoink it,",it,yelp,it,False,But tripped on a pebble and gave a yelp.,But tripped on a pebble and gave a yelp.,0
"He saw a carrot and had to yoink it,",it,yelp,it,False,But tripped on a pebble and gave a yelp.,But tripped on a pebble and gave a yelp.,1
"He saw a carrot and had to yoink it,",it,jar,it,False,But missed and landed in a mint jar.,But missed and landed in a mint jar.,2
"He saw a carrot and had to yoink it,",it,dive,it,False,But tripped on a pebble and took a dive.,But tripped on a pebble and took a dive.,3
"He saw a carrot and had to yoink it,",it,at,it,False,But it was really a stick that he winked at.,But it was really a stick that he winked at.,4
"He saw a carrot and had to yoink it,",it,stick,it,False,But his teeth were too big for the tiny little stick.,But his teeth were too big for the tiny little stick.,5
"He saw a carrot and had to yoink it,",it,trick,it,False,But his teeth were too small for such a big trick.,But his teeth were too small for such a big trick.,6
"He saw a carrot and had to yoink it,",it,planned,it,False,But his teeth were too short for the task he had planned.,But his teeth were too short for the task he had planned.,7
"He saw a carrot and had to yoink it,",it,it,it,False,But it was just a dream he couldn't sink it.,But it was just a dream he couldn't sink it.,8
"He saw a carrot and had to yoink it,",it,yelp,it,False,But tripped on a pebble and gave a yelp.,But tripped on a pebble and gave a yelp.,9
